"country","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","genus","species","scientific","susceptibility","BdDetected","BsalDetected","fatal","sppAbun","siteAbun","richness","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2"
"Germany",51.382679,6.972078,339,2019,1,14,2019-01-14,2018-12-15,2018-11-15,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",1,1,1,0,6.6019606590271,6.21467638015747,6.06507730484009,3.32305297851605,-1.30301513671895,5.42839965820303
"Germany",50.7512,6.309699,292,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","1","0",15,30,3,3.35941601186424,6.62554883956909,6.33834981918335,6.55906915664673,12.539331054688,14.20009765625,10.012078857422
"Germany",50.7512,6.309699,292,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",13,30,3,3.35941601186424,6.62554883956909,6.33834981918335,6.55906915664673,12.539331054688,14.20009765625,10.012078857422
"Germany",50.7512,6.309699,292,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",13,30,3,3.35941601186424,6.62554883956909,6.33834981918335,6.55906915664673,12.539331054688,14.20009765625,10.012078857422
"Germany",50.7512,6.309699,292,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","1","0",2,30,3,3.35941601186424,6.62554883956909,6.33834981918335,6.55906915664673,12.539331054688,14.20009765625,10.012078857422
"Germany",50.613929,6.431371,224,2018,10,25,2018-10-25,2018-09-25,2018-08-26,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",12,12,1,2.484906649788,4.75358819961548,4.93416881561279,4.73080444335938,9.685632324219,8.291589355469,13.529504394531
"Germany",51.431025,6.968945,353,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Bufo","bufo","Bufo bufo",1,"0","0","0",24,27,3,3.20927468972169,6.79408597946167,6.95268487930298,6.77804517745972,16.516015625,5.774407958984,5.22100219726605
"Germany",51.431025,6.968945,353,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,27,3,3.20927468972169,6.79408597946167,6.95268487930298,6.77804517745972,16.516015625,5.774407958984,5.22100219726605
"Germany",51.431025,6.968945,353,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Rana","temporaria","Rana temporaria",1,"0","0","0",2,27,3,3.20927468972169,6.79408597946167,6.95268487930298,6.77804517745972,16.516015625,5.774407958984,5.22100219726605
"Germany",50.266299,6.359255,153,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",51.66687,7.55198,370,2018,5,9,2018-05-09,2018-04-09,2018-03-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,4,2,1.31383403319275,6.17361688613892,6.5635199546814,6.68212556838989,18.763940429688,14.085443115234,10.725122070312
"Germany",51.66687,7.55198,370,2018,5,9,2018-05-09,2018-04-09,2018-03-10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,4,2,1.31383403319275,6.17361688613892,6.5635199546814,6.68212556838989,18.763940429688,14.085443115234,10.725122070312
"Germany",51.435,7.1385,354,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.52021,7.26652,365,2019,5,13,2019-05-13,2019-04-13,2019-03-14,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,1,1,0,3.40401554107666,3.78374099731445,4.84366703033447,9.67498168945303,3.430169677734,5.674645996094
"Germany",50.266292,6.359248,146,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",50.676448,6.198452,248,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,5.95242214202881,5.84275579452515,5.72725486755371,7.776605224609,0.243981933594,3.40334472656201
"Germany",50.96919,6.27749,319,2019,4,16,2019-04-16,2019-03-17,2019-02-15,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",24,24,1,0,6.44157886505127,6.72886991500854,6.39706945419312,10.933374023438,6.87813720703105,5.64034423828105
"Germany",50.266306,6.359262,160,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",15,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",5,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",5,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","1","0",15,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.436599,7.048501,355,2019,3,6,2019-03-06,2019-02-04,2019-01-05,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","1","0",2,22,3,2.96914595291976,7.18849563598633,7.06439256668091,6.82020044326782,8.07463989257803,0.337670898438034,5.468743896484
"Germany",51.532323,7.289932,367,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",11,12,2,2.42578065122012,3.88091921806335,4.39977359771729,3.65103459358215,15.448907470703,9.234216308594,10.189721679688
"Germany",51.532323,7.289932,367,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,12,2,2.42578065122012,3.88091921806335,4.39977359771729,3.65103459358215,15.448907470703,9.234216308594,10.189721679688
"Germany",50.55541,6.43618,205,2016,4,15,2016-04-15,2016-03-16,2016-02-15,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,4,2,1.38629436111989,6.3595609664917,6.3367166519165,6.29452657699585,10.137200927734,1.84673461914105,-0.862768554687989
"Germany",50.55541,6.43618,205,2016,4,15,2016-04-15,2016-03-16,2016-02-15,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",2,4,2,1.38629436111989,6.3595609664917,6.3367166519165,6.29452657699585,10.137200927734,1.84673461914105,-0.862768554687989
"Germany",50.55541,6.43618,205,2016,9,18,2016-09-18,2016-08-19,2016-07-20,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,5.444091796875,5.67603778839111,5.67353296279907,14.520928955078,18.133966064453,23.6517578125
"Germany",51.148773,6.19797,327,2017,4,5,2017-04-05,2017-03-06,2017-02-04,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",15,29,3,3.30205059947651,5.68271112442017,6.0292649269104,5.91251754760742,8.178216552734,7.06340942382803,4.92714843750002
"Germany",51.148773,6.19797,327,2017,4,5,2017-04-05,2017-03-06,2017-02-04,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",5,29,3,3.30205059947651,5.68271112442017,6.0292649269104,5.91251754760742,8.178216552734,7.06340942382803,4.92714843750002
"Germany",51.148773,6.19797,327,2017,4,5,2017-04-05,2017-03-06,2017-02-04,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",9,29,3,3.30205059947651,5.68271112442017,6.0292649269104,5.91251754760742,8.178216552734,7.06340942382803,4.92714843750002
"Germany",50.746724,6.232078,275,2019,6,14,2019-06-14,2019-05-15,2019-04-15,"Bombina","variegata","Bombina variegata",1,"0","0","0",35,45,2,3.68030906669962,5.80976009368896,5.81446552276611,5.92858695983887,17.555902099609,8.58263549804701,7.48391113281201
"Germany",50.746724,6.232078,275,2019,6,14,2019-06-14,2019-05-15,2019-04-15,"Triturus","cristatus","Triturus cristatus",3,"0","1","0",3,45,2,3.68030906669962,5.80976009368896,5.81446552276611,5.92858695983887,17.555902099609,8.58263549804701,7.48391113281201
"Germany",50.746724,6.232078,275,2019,6,14,2019-06-14,2019-05-15,2019-04-15,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",7,45,2,3.68030906669962,5.80976009368896,5.81446552276611,5.92858695983887,17.555902099609,8.58263549804701,7.48391113281201
"Germany",50.746724,6.232078,275,2019,6,14,2019-06-14,2019-05-15,2019-04-15,"Triturus","cristatus","Triturus cristatus",3,"0","0","0",3,45,2,3.68030906669962,5.80976009368896,5.81446552276611,5.92858695983887,17.555902099609,8.58263549804701,7.48391113281201
"Germany",50.747084,6.366402,291,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.84077119827271,5.88594913482666,5.68374538421631,11.245477294922,3.784173583984,6.090661621094
"Germany",50.548397,6.292036,200,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Rana","temporaria","Rana temporaria",1,"0","0","0",3,4,2,1.31383403319275,5.84077119827271,5.88594913482666,5.68374538421631,11.245477294922,3.784173583984,6.090661621094
"Germany",50.548397,6.292036,200,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,4,2,1.31383403319275,5.84077119827271,5.88594913482666,5.68374538421631,11.245477294922,3.784173583984,6.090661621094
"Germany",50.080676,6.390217,99,2016,4,13,2016-04-13,2016-03-14,2016-02-13,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,6.680251121521,6.70439863204956,6.80724859237671,7.01094970703105,2.06002197265605,1.37590942382803
"Germany",50.057222,6.434027,97,2017,5,2,2017-05-02,2017-04-02,2017-03-03,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",4,4,1,1.38629436111989,6.05949449539185,6.26265907287598,6.59216213226318,7.74697265625002,9.37676391601605,5.05901489257803
"Germany",51.437,7.257333,356,2019,3,4,2019-03-04,2019-02-02,2019-01-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,5.6945948600769,5.72228670120239,5.16279363632202,7.71364746093803,0.426568603516046,1.72707519531201
"Germany",49.976417,6.474156,90,2018,6,21,2018-06-21,2018-05-22,2018-04-22,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",7,9,2,2.1189299130625,5.95842504501343,6.11981201171875,6.3286600112915,15.374932861328,16.870202636719,16.946527099609
"Germany",49.976417,6.474156,90,2018,6,21,2018-06-21,2018-05-22,2018-04-22,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,9,2,2.1189299130625,5.95842504501343,6.11981201171875,6.3286600112915,15.374932861328,16.870202636719,16.946527099609
"Germany",50.70178,6.270098,260,2017,5,21,2017-05-21,2017-04-21,2017-03-22,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,5.71251821517944,5.93007230758667,6.260582447052,12.916223144531,7.03069458007803,4.21132812500002
"Germany",50.26952,6.523619,175,2018,8,13,2018-08-13,2018-07-14,2018-06-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",5,5,1,1.6094379124341,5.09638452529907,5.61456823348999,6.27607727050781,17.130914306641,18.986444091797,13.585473632812
"Germany",51.358604,6.990914,338,2018,6,15,2018-06-15,2018-05-16,2018-04-16,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",2,2,1,0.693147180559945,6.73724746704102,6.9055871963501,7.29125690460205,19.602288818359,16.719293212891,13.00283203125
"Germany",51.403281,6.995988,346,2019,5,8,2019-05-08,2019-04-08,2019-03-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",47,47,1,3.85014760171006,6.91703319549561,6.8627142906189,6.91155338287354,9.59124145507803,13.585443115234,7.75747070312502
"Germany",51.403281,6.995988,346,2019,5,8,2019-05-08,2019-04-08,2019-03-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",47,47,1,3.85014760171006,6.91703319549561,6.8627142906189,6.91155338287354,9.59124145507803,13.585443115234,7.75747070312502
"Germany",50.1662,6.191891,114,2015,4,26,2015-04-26,2015-03-27,2015-02-25,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,5,2,1.52846571006102,6.73802089691162,6.94332647323608,7.30940341949463,12.159631347656,3.75112304687502,1.17574462890605
"Germany",50.1662,6.191891,114,2015,4,26,2015-04-26,2015-03-27,2015-02-25,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",4,5,2,1.52846571006102,6.73802089691162,6.94332647323608,7.30940341949463,12.159631347656,3.75112304687502,1.17574462890605
"Germany",50.266317,6.359273,171,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.23926877975464,6.3227105140686,6.47836685180664,9.62917480468803,9.52248535156201,1.656488037109
"Germany",51.511293,7.235178,363,2019,10,8,2019-10-08,2019-09-08,2019-08-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",15,15,1,2.70805020110221,5.22616052627563,4.81591701507568,4.70128059387207,12.443872070312,13.963037109375,21.375665283203
"Germany",49.845261,6.389539,59,2019,3,12,2019-03-12,2019-02-10,2019-01-11,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",5,10,2,2.30258509299405,5.91046571731567,6.24153232574463,5.57558250427246,4.68532714843803,5.96917114257803,1.883050537109
"Germany",49.845261,6.389539,59,2019,3,12,2019-03-12,2019-02-10,2019-01-11,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",5,10,2,2.30258509299405,5.91046571731567,6.24153232574463,5.57558250427246,4.68532714843803,5.96917114257803,1.883050537109
"Germany",49.810117,6.530386,55,2016,3,28,2016-03-28,2016-02-27,2016-01-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,3,1,1.09861228866811,6.39227867126465,6.21799468994141,6.05388069152832,6.82134399414105,0.745385742188034,6.27852783203105
"Germany",50.266298,6.359254,152,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",51.435,7.1385,354,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",1,1,1,0,7.73074102401733,7.8755030632019,8.07015323638916,11.560021972656,9.22237548828105,0.397698974609
"Germany",51.403281,6.995988,346,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",46,46,1,3.8286413964891,6.81581592559814,6.83608770370483,6.84032154083252,10.772821044922,9.818109130859,9.37056884765605
"Germany",51.403281,6.995988,346,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",46,46,1,3.8286413964891,6.81581592559814,6.83608770370483,6.84032154083252,10.772821044922,9.818109130859,9.37056884765605
"Germany",51.562273,6.846767,369,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",23,23,1,3.13549421592915,5.11112213134766,4.9454288482666,5.41887331008911,11.039788818359,9.73922119140605,9.60146484375002
"Germany",51.404382,6.973143,347,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",14,15,2,2.6575426292223,6.85510540008545,6.82159328460693,6.9643726348877,11.179437255859,12.075189208984,4.65313110351605
"Germany",51.404382,6.973143,347,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",1,15,2,2.6575426292223,6.85510540008545,6.82159328460693,6.9643726348877,11.179437255859,12.075189208984,4.65313110351605
"Germany",51.404382,6.973143,347,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",14,15,2,2.6575426292223,6.85510540008545,6.82159328460693,6.9643726348877,11.179437255859,12.075189208984,4.65313110351605
"Germany",50.26617,6.341554,136,2017,5,9,2017-05-09,2017-04-09,2017-03-10,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,2,1,0.693147180559945,6.31173276901245,6.45043849945068,7.04759311676025,5.82070312500002,11.373498535156,3.82485351562502
"Germany",50.735089,6.359651,270,2017,4,11,2017-04-11,2017-03-12,2017-02-10,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",29,52,2,3.94477606754834,5.92025232315063,6.30939340591431,6.12595653533936,7.59267578125002,6.23577270507803,-1.78964843749998
"Germany",50.735089,6.359651,270,2017,4,11,2017-04-11,2017-03-12,2017-02-10,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","1","0",29,52,2,3.94477606754834,5.92025232315063,6.30939340591431,6.12595653533936,7.59267578125002,6.23577270507803,-1.78964843749998
"Germany",50.735089,6.359651,270,2017,4,11,2017-04-11,2017-03-12,2017-02-10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",23,52,2,3.94477606754834,5.92025232315063,6.30939340591431,6.12595653533936,7.59267578125002,6.23577270507803,-1.78964843749998
"Germany",50.735089,6.359651,270,2017,4,11,2017-04-11,2017-03-12,2017-02-10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",23,52,2,3.94477606754834,5.92025232315063,6.30939340591431,6.12595653533936,7.59267578125002,6.23577270507803,-1.78964843749998
"Germany",50.70178,6.270098,260,2017,5,2,2017-05-02,2017-04-02,2017-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",39,40,2,3.66662596301875,6.06991338729858,6.00441789627075,6.27510404586792,7.56035766601605,9.68621215820303,5.81383666992201
"Germany",50.70178,6.270098,260,2017,5,2,2017-05-02,2017-04-02,2017-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",39,40,2,3.66662596301875,6.06991338729858,6.00441789627075,6.27510404586792,7.56035766601605,9.68621215820303,5.81383666992201
"Germany",50.70178,6.270098,260,2017,5,2,2017-05-02,2017-04-02,2017-03-03,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,40,2,3.66662596301875,6.06991338729858,6.00441789627075,6.27510404586792,7.56035766601605,9.68621215820303,5.81383666992201
"Germany",50.342486,6.560344,180,2018,6,7,2018-06-07,2018-05-08,2018-04-08,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",12,13,2,2.50896437987249,6.31394290924072,6.01236343383789,6.68295049667358,18.545251464844,16.3021484375,13.466027832031
"Germany",50.342486,6.560344,180,2018,6,7,2018-06-07,2018-05-08,2018-04-08,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,13,2,2.50896437987249,6.31394290924072,6.01236343383789,6.68295049667358,18.545251464844,16.3021484375,13.466027832031
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",17,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",14,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",31,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Bufo","bufo","Bufo bufo",1,"0","0","0",7,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Alytes","obstetricans","Alytes obstetricans",1,"0","0","0",1,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",50.113526,6.280058,109,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Rana","temporaria","Rana temporaria",1,"0","0","0",2,72,6,4.15706186537496,6.94216108322144,6.97756385803223,7.31377410888672,9.58980712890605,3.56170043945303,0.655053710938034
"Germany",51.403281,6.995988,346,2019,10,6,2019-10-06,2019-09-06,2019-08-07,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",14,16,3,2.67586684582287,6.74177932739258,6.20573234558105,6.21328687667847,8.63610229492201,14.305230712891,19.610162353516
"Germany",51.403281,6.995988,346,2019,10,6,2019-10-06,2019-09-06,2019-08-07,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,16,3,2.67586684582287,6.74177932739258,6.20573234558105,6.21328687667847,8.63610229492201,14.305230712891,19.610162353516
"Germany",51.403281,6.995988,346,2019,10,6,2019-10-06,2019-09-06,2019-08-07,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,16,3,2.67586684582287,6.74177932739258,6.20573234558105,6.21328687667847,8.63610229492201,14.305230712891,19.610162353516
"Germany",51.403281,6.995988,346,2019,10,6,2019-10-06,2019-09-06,2019-08-07,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",14,16,3,2.67586684582287,6.74177932739258,6.20573234558105,6.21328687667847,8.63610229492201,14.305230712891,19.610162353516
"Germany",50.266316,6.359272,170,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.23926877975464,6.3227105140686,6.47836685180664,9.62917480468803,9.52248535156201,1.656488037109
"Germany",50.7576781,6.3220121,297,2016,5,6,2016-05-06,2016-04-06,2016-03-07,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.89876317977905,7.16065740585327,7.33778715133667,14.464990234375,9.481195068359,2.16958007812502
"Germany",50.624291,6.502343,230,2018,3,28,2018-03-28,2018-02-26,2018-01-27,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.5963249206543,7.4798436164856,7.48110342025757,6.67083129882803,-6.03519287109395,4.40346679687502
"Germany",50.574681,6.401072,211,2016,5,10,2016-05-10,2016-04-10,2016-03-11,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",15,17,2,2.76086661503792,6.07621812820435,6.28651237487793,6.40002870559692,15.205346679688,9.17882690429701,2.045892333984
"Germany",50.574681,6.401072,211,2016,5,10,2016-05-10,2016-04-10,2016-03-11,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,17,2,2.76086661503792,6.07621812820435,6.28651237487793,6.40002870559692,15.205346679688,9.17882690429701,2.045892333984
"Germany",50.982539,5.989102,321,2017,4,26,2017-04-26,2017-03-27,2017-02-25,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",13,19,2,2.89384030936665,6.43676996231079,6.6492748260498,6.81665372848511,6.12642822265605,8.49401245117201,4.20830688476605
"Germany",50.982539,5.989102,321,2017,4,26,2017-04-26,2017-03-27,2017-02-25,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",6,19,2,2.89384030936665,6.43676996231079,6.6492748260498,6.81665372848511,6.12642822265605,8.49401245117201,4.20830688476605
"Germany",50.982539,5.989102,321,2017,4,26,2017-04-26,2017-03-27,2017-02-25,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","1","0",6,19,2,2.89384030936665,6.43676996231079,6.6492748260498,6.81665372848511,6.12642822265605,8.49401245117201,4.20830688476605
"Germany",50.624289,6.502341,228,2018,3,28,2018-03-28,2018-02-26,2018-01-27,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.5963249206543,7.4798436164856,7.48110342025757,6.67083129882803,-6.03519287109395,4.40346679687502
"Germany",50.189603,6.632222,117,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",5,5,1,1.6094379124341,5.89470291137695,5.95564651489258,6.19048118591309,16.143731689453,19.875360107422,10.529138183594
"Germany",49.845261,6.389539,59,2019,4,12,2019-04-12,2019-03-13,2019-02-11,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",12,13,2,2.50896437987249,5.8254542350769,6.04804658889771,5.84307384490967,3.81377563476605,4.38445434570303,3.15856323242201
"Germany",49.845261,6.389539,59,2019,4,12,2019-04-12,2019-03-13,2019-02-11,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,13,2,2.50896437987249,5.8254542350769,6.04804658889771,5.84307384490967,3.81377563476605,4.38445434570303,3.15856323242201
"Germany",50.747079,6.366397,286,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,1,1,0,5.84523344039917,5.79895544052124,5.9330415725708,9.305169677734,8.58803710937502,0.806146240234
"Germany",50.589497,6.448528,219,2018,5,16,2018-05-16,2018-04-16,2018-03-17,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.07137966156006,6.21215295791626,6.36590337753296,13.721948242188,11.170983886719,-2.444586181641
"Germany",49.856404,6.448138,61,2019,3,7,2019-03-07,2019-02-05,2019-01-06,"Rana","temporaria","Rana temporaria",1,"0","0","0",6,8,2,2.00698121375269,6.02590084075928,5.67423343658447,5.45812368392944,7.66515502929701,0.835687255859,3.04546508789105
"Germany",49.856404,6.448138,61,2019,3,7,2019-03-07,2019-02-05,2019-01-06,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,8,2,2.00698121375269,6.02590084075928,5.67423343658447,5.45812368392944,7.66515502929701,0.835687255859,3.04546508789105
