"country","decimalLatitude","decimalLongitude","Site","sppAbun","siteAbun","richness","alphadiv","date","yearCollected","monthCollected","dayCollected","genus","species","scientific","susceptibility","diseaseDetected","NoBsal","YesBsal","tmin","tmax","prec","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"Germany",50.657733,6.323633,165,20,45,2,3.80065247697327,"2019-6-24",2019,6,24,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",20,0,10.2592592592593,19.5740740740741,8.89074074074074,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.756521,6.243033,216,20,20,1,2.99573227355399,"2018-7-29",2018,7,29,"Bombina","variegata","Bombina variegata",1,"0",20,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.657735,6.323635,167,1,1,1,0,"2018-3-11",2018,3,11,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,1.01851851851852,7.87037037037037,7.27037037037037,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",49.856413,6.448147,23,1,1,1,0,"2016-7-28",2016,7,28,"Salamandra","salamandra","Salamandra salamandra",3,"0",1,0,11.5175438596491,20.4736842105263,8.44035087719298,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.717116,6.345695,187,13,16,2,2.69097483114033,"2017-5-18",2017,5,18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",13,0,7.75757575757576,17.6212121212121,7.17727272727273,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.717116,6.345695,187,3,16,2,2.69097483114033,"2017-5-18",2017,5,18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",3,0,7.75757575757576,17.6212121212121,7.17727272727273,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",51.382679,6.972078,251,20,20,1,2.99573227355399,"2018-8-31",2018,8,31,"Salamandra","salamandra","Salamandra salamandra",3,"0",19,1,13,22.2,7.46666666666667,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",51.382679,6.972078,251,20,20,1,2.99573227355399,"2018-8-31",2018,8,31,"Salamandra","salamandra","Salamandra salamandra",3,"1",19,1,13,22.2,7.46666666666667,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",50.70178,6.270098,182,2,2,1,0.693147180559945,"2016-3-12",2016,3,12,"Salamandra","salamandra","Salamandra salamandra",3,"0",2,0,1.01851851851852,7.87037037037037,7.27037037037037,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.735368,6.294149,192,2,2,1,0.693147180559945,"2016-7-28",2016,7,28,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",2,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.574681,6.401072,142,1,1,1,0,"2018-4-16",2018,4,16,"Triturus","cristatus","Triturus cristatus",3,"1",0,1,2.93333333333333,11.4888888888889,6.10666666666667,8.12222222222222,7.26666666666667,3,574.144444444444,20.2777777777778,-2.31111111111111,22.5222222222222,10.2111111111111,4.26666666666667,15.3,0.688888888888889,93.0777777777778,9.83333333333333,6.08888888888889,1.5,27.0333333333333,19.5666666666667,26.6111111111111,24.5111111111111
"Germany",50.735368,6.294149,192,5,5,1,1.6094379124341,"2018-7-27",2018,7,27,"Salamandra","salamandra","Salamandra salamandra",3,"0",5,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",51.403281,6.995988,258,31,31,1,3.43398720448515,"2019-7-27",2019,7,27,"Salamandra","salamandra","Salamandra salamandra",3,"0",27,4,13,22.9333333333333,8.06,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",51.403281,6.995988,258,31,31,1,3.43398720448515,"2019-7-27",2019,7,27,"Salamandra","salamandra","Salamandra salamandra",3,"1",27,4,13,22.9333333333333,8.06,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",50.735368,6.294149,192,1,1,1,0,"2016-2-6",2016,2,6,"Salamandra","salamandra","Salamandra salamandra",3,"0",1,0,-0.777777777777778,4.51851851851852,7.05,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.081105,6.474474,53,8,11,2,2.33194205394945,"2017-6-23",2017,6,23,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",8,0,9.82456140350877,19.2280701754386,7.4219298245614,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.081105,6.474474,53,3,11,2,2.33194205394945,"2017-6-23",2017,6,23,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",3,0,9.82456140350877,19.2280701754386,7.4219298245614,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.707151,6.391554,184,5,6,2,1.71056008375792,"2016-3-10",2016,3,10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",5,0,1.68181818181818,8.96969696969697,6.23939393939394,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.707151,6.391554,184,1,6,2,1.71056008375792,"2016-3-10",2016,3,10,"Salamandra","salamandra","Salamandra salamandra",3,"0",1,0,1.68181818181818,8.96969696969697,6.23939393939394,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.102032,6.179619,60,12,12,1,2.484906649788,"2017-3-10",2017,3,10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",12,0,0.298245614035088,7.55263157894737,5.95789473684211,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.770778,6.204713,222,8,10,2,2.22161289062097,"2019-7-30",2019,7,30,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",7,1,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.770778,6.204713,222,8,10,2,2.22161289062097,"2019-7-30",2019,7,30,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"1",7,1,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.770778,6.204713,222,2,10,2,2.22161289062097,"2019-7-30",2019,7,30,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0",2,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.779818,6.324636,224,1,1,1,0,"2017-2-9",2017,2,9,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,-0.363636363636364,5.28787878787879,5.7469696969697,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.707151,6.391554,184,2,2,1,0.693147180559945,"2017-7-27",2017,7,27,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",2,0,12.7121212121212,22.2424242424242,8.31060606060606,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.747074,6.366392,202,1,1,1,0,"2019-1-2",2019,1,2,"Bufo","bufo","Bufo bufo",1,"0",1,0,-0.727272727272727,3.90909090909091,6.76818181818182,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",51.403281,6.995988,258,19,19,1,2.94443897916644,"2019-6-23",2019,6,23,"Salamandra","salamandra","Salamandra salamandra",3,"0",15,4,11,21.0666666666667,8.49333333333333,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",51.403281,6.995988,258,19,19,1,2.94443897916644,"2019-6-23",2019,6,23,"Salamandra","salamandra","Salamandra salamandra",3,"1",15,4,11,21.0666666666667,8.49333333333333,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",51.541882,6.833255,280,46,46,1,3.8286413964891,"2019-1-3",2019,1,3,"Salamandra","salamandra","Salamandra salamandra",3,"0",46,0,-0.5,4,6.98333333333333,10,8,3,581.5,23,-0.5,23.5,16.1666666666667,6,17.3333333333333,2,81.1666666666667,8,5,1,23,17,23,19.6666666666667
"Germany",50.717116,6.345695,187,19,19,1,2.94443897916644,"2019-7-27",2019,7,27,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",19,0,12.7121212121212,22.2424242424242,8.31060606060606,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.753787,6.336002,214,1,1,1,0,"2017-7-27",2017,7,27,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",49.856404,6.448138,14,15,25,2,3.20053347603004,"2018-3-12",2018,3,12,"Rana","temporaria","Rana temporaria",1,"0",15,0,0.298245614035088,7.55263157894737,5.95789473684211,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",49.856404,6.448138,14,10,25,2,3.20053347603004,"2018-3-12",2018,3,12,"Salamandra","salamandra","Salamandra salamandra",3,"0",10,0,0.298245614035088,7.55263157894737,5.95789473684211,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",51.382679,6.972078,251,10,10,1,2.30258509299405,"2016-1-4",2016,1,4,"Salamandra","salamandra","Salamandra salamandra",3,"0",10,0,-0.866666666666667,4,7.14666666666667,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",49.976417,6.474156,43,1,1,1,0,"2018-6-23",2018,6,23,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,9.82456140350877,19.2280701754386,7.4219298245614,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.595878,6.266865,150,13,40,2,3.64188330134434,"2019-3-12",2019,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",13,0,1.01851851851852,7.87037037037037,7.27037037037037,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.595878,6.266865,150,27,40,2,3.64188330134434,"2019-3-12",2019,3,12,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",27,0,1.01851851851852,7.87037037037037,7.27037037037037,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.619605,6.494605,153,1,1,1,0,"2019-2-9",2019,2,9,"Salamandra","salamandra","Salamandra salamandra",3,"0",1,0,-0.363636363636364,5.28787878787879,5.7469696969697,9.59090909090909,7.78787878787879,3,573.606060606061,22.2424242424242,-0.727272727272727,22.8787878787879,16.530303030303,5.54545454545455,16.7272727272727,2.16666666666667,84.2272727272727,8.36363636363636,5.60606060606061,1,24.6363636363636,17.8030303030303,24.6212121212121,20.2575757575758
"Germany",50.55541,6.43618,138,1,1,1,0,"2018-5-18",2018,5,18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",1,0,6.67777777777778,15.9333333333333,7.52444444444444,8.12222222222222,7.26666666666667,3,574.144444444444,20.2777777777778,-2.31111111111111,22.5222222222222,10.2111111111111,4.26666666666667,15.3,0.688888888888889,93.0777777777778,9.83333333333333,6.08888888888889,1.5,27.0333333333333,19.5666666666667,26.6111111111111,24.5111111111111
"Germany",51.541882,6.833255,280,3,3,1,1.09861228866811,"2019-5-20",2019,5,20,"Salamandra","salamandra","Salamandra salamandra",3,"0",3,0,8,18.3333333333333,6.95,10,8,3,581.5,23,-0.5,23.5,16.1666666666667,6,17.3333333333333,2,81.1666666666667,8,5,1,23,17,23,19.6666666666667
"Germany",50.218513,6.327964,73,3,5,2,1.59109556359594,"2016-3-13",2016,3,13,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",3,0,0.298245614035088,7.55263157894737,5.95789473684211,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.218513,6.327964,73,2,5,2,1.59109556359594,"2016-3-13",2016,3,13,"Salamandra","salamandra","Salamandra salamandra",3,"0",2,0,0.298245614035088,7.55263157894737,5.95789473684211,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",51.52021,7.26652,277,1,1,1,0,"2018-4-14",2018,4,14,"Salamandra","salamandra","Salamandra salamandra",3,"1",0,1,4,13.4,5.7,9.9,8,3,577.4,22.2,-1,23,17,5.3,17,2,84.4,8,5,1,24,17.6,24,20.6
"Germany",51.141144,6.150484,238,18,29,3,3.282105794075,"2017-2-5",2017,2,5,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",18,0,0,6,5.16888888888889,10,8,3,565.355555555556,22.5555555555556,0,22.8666666666667,17,6,17,2.95555555555556,79.4444444444444,8,5,1,23,16.7111111111111,23,18.4444444444444
"Germany",51.141144,6.150484,238,2,29,3,3.282105794075,"2017-2-5",2017,2,5,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",2,0,0,6,5.16888888888889,10,8,3,565.355555555556,22.5555555555556,0,22.8666666666667,17,6,17,2.95555555555556,79.4444444444444,8,5,1,23,16.7111111111111,23,18.4444444444444
"Germany",51.141144,6.150484,238,9,29,3,3.282105794075,"2017-2-5",2017,2,5,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0",9,0,0,6,5.16888888888889,10,8,3,565.355555555556,22.5555555555556,0,22.8666666666667,17,6,17,2.95555555555556,79.4444444444444,8,5,1,23,16.7111111111111,23,18.4444444444444
"Germany",50.764826,6.210666,221,1,1,1,0,"2019-7-29",2019,7,29,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",1,0,11.9814814814815,20.7777777777778,9.35925925925926,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.70178,6.270098,182,10,10,1,2.30258509299405,"2015-6-25",2015,6,25,"Salamandra","salamandra","Salamandra salamandra",3,"0",10,0,10.2592592592593,19.5740740740741,8.89074074074074,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",51.32174,6.858843,245,2,2,1,0.693147180559945,"2018-3-13",2018,3,13,"Salamandra","salamandra","Salamandra salamandra",3,"0",2,0,1.625,9.34375,6.5625,9.6875,8,3,587.59375,22.625,-1,23.6875,17.0625,5.5,17.25,2,85.84375,8.84375,5.53125,1.03125,24.84375,17.78125,24.8125,20.875
"Germany",50.672648,6.230209,170,1,5,3,1.49903067297901,"2019-2-6",2019,2,6,"Rana","temporaria","Rana temporaria",1,"0",1,0,-0.777777777777778,4.51851851851852,7.05,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.672648,6.230209,170,3,5,3,1.49903067297901,"2019-2-6",2019,2,6,"Salamandra","salamandra","Salamandra salamandra",3,"0",3,0,-0.777777777777778,4.51851851851852,7.05,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.672648,6.230209,170,1,5,3,1.49903067297901,"2019-2-6",2019,2,6,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,-0.777777777777778,4.51851851851852,7.05,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.266302,6.359258,103,1,1,1,0,"2019-4-16",2019,4,16,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,2.75438596491228,11.5614035087719,5.27368421052632,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.735368,6.294149,192,5,5,1,1.6094379124341,"2018-6-23",2018,6,23,"Salamandra","salamandra","Salamandra salamandra",3,"0",5,0,10.2592592592593,19.5740740740741,8.89074074074074,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",50.266297,6.359253,98,1,1,1,0,"2019-4-16",2019,4,16,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",1,0,2.75438596491228,11.5614035087719,5.27368421052632,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",51.054447,7.146356,236,2,2,1,0.693147180559945,"2020-1-1",2020,1,1,"Salamandra","salamandra","Salamandra salamandra",3,"1",0,2,-1.58064516129032,3.7741935483871,7.10322580645161,9.25806451612903,8,3,584.064516129032,22.258064516129,-1.58064516129032,23.9354838709677,16.5806451612903,5.09677419354839,16.5806451612903,1.83870967741935,85.5483870967742,8.64516129032258,5.64516129032258,1.2258064516129,25.3870967741935,17.741935483871,25.3870967741935,20.7096774193548
"Germany",50.081105,6.474474,53,2,10,2,2.22161289062097,"2019-6-23",2019,6,23,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",2,0,9.82456140350877,19.2280701754386,7.4219298245614,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.081105,6.474474,53,8,10,2,2.22161289062097,"2019-6-23",2019,6,23,"Lissotriton","helveticus","Lissotriton helveticus",1,"0",8,0,9.82456140350877,19.2280701754386,7.4219298245614,8.00877192982456,7.14912280701754,3,577.771929824561,20.4736842105263,-2.42105263157895,22.8508771929825,6.96491228070175,4.14912280701754,15.2982456140351,0.491228070175439,85.1052631578947,8.89473684210526,5.2280701754386,1.50877192982456,24.4122807017544,17.3771929824561,23.6491228070175,22.2543859649123
"Germany",50.70178,6.270098,182,3,3,1,1.09861228866811,"2018-2-9",2018,2,9,"Salamandra","salamandra","Salamandra salamandra",3,"0",3,0,-0.777777777777778,4.51851851851852,7.05,8.81481481481481,7.25925925925926,3,563.722222222222,20.7777777777778,-1.24074074074074,22.1296296296296,11.6111111111111,5.42592592592593,15.8518518518519,1.51851851851852,96.5555555555556,9.90740740740741,6.74074074074074,1.09259259259259,27.5740740740741,21,26.9259259259259,24.7222222222222
"Germany",51.338167,10.086917,248,1,1,1,0,"2020-7-30",2020,7,30,"Salamandra","salamandra","Salamandra salamandra",3,"0",1,0,11.1014492753623,21.0144927536232,7.76376811594203,7.68115942028986,8,3,621.391304347826,21.0144927536232,-3.95652173913043,25,15.536231884058,0.797101449275362,15.536231884058,-0.391304347826087,75.7101449275362,8.44927536231884,5.10144927536232,1.95652173913043,23.768115942029,15.6521739130435,23.768115942029,17.2463768115942
"Germany",51.392093,7.11252,255,2,6,3,1.73476452102578,"2018-3-12",2018,3,12,"Rana","temporaria","Rana temporaria",1,"0",2,0,2,9.26666666666667,6.48,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
"Germany",51.392093,7.11252,255,3,6,3,1.73476452102578,"2018-3-12",2018,3,12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0",3,0,2,9.26666666666667,6.48,10,8,3,581.133333333333,22.9333333333333,-0.866666666666667,23.1333333333333,17,6,17,2,84,8.4,5,1,24,17.4,24,20.4
