Lon,Lat,GID_0,COUNTRY,NAME_1,ENGTYPE_1,NAME_2,ENGTYPE_2,NAME_3,ENGTYPE_3,NAME_4,ENGTYPE_4
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Roetgen,Municipality,Roetgen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Hürtgenwald,Municipality,Hürtgenwald,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Nideggen,Municipality,Nideggen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Aachen,Municipality,Aachen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Nideggen,Municipality,Nideggen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Nideggen,Municipality,Nideggen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Düren,District,Vettweiß,Municipality,Vettweiß,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
,,DEU,Germany,Nordrhein-Westfalen,State,Städteregion Aachen,District,Stolberg (Rhld.),Municipality,Stolberg (Rhld.),Town
