principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Alessandro Catenazzi,Italy,Italy,2015,,,3PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ad52b99b071f6efae812ba28919d4703,https://n2t.net/ark:/21547/DVq23PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,5PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24306413f0a6ef7cb30d33d5c5ad46985,https://n2t.net/ark:/21547/DVq25PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,6PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a0f6fa0ebb25deb222ba2d426cba6f04,https://n2t.net/ark:/21547/DVq26PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,7PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2613eccfa1ec056f8a042d41cd8f759a4,https://n2t.net/ark:/21547/DVq27PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,8PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f04b6368722260001e657f52e8befa60,https://n2t.net/ark:/21547/DVq28PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,9PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c193fa8c1c9c3b6a93adfbcc15a48b73,https://n2t.net/ark:/21547/DVq29PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,10PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2b6a913e2b8bec75de5243d9a3ba6b84f,https://n2t.net/ark:/21547/DVq210PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,1PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ad28aa3ebe486a8d5edf58aa14f16260,https://n2t.net/ark:/21547/DVq21PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,2PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f6b8d2402dcfa0665ec2e6cf9e38b681,https://n2t.net/ark:/21547/DVq22PS,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,4PS,LivingSpecimen,Ichthyosaura,alpestris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,11,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr29dae29d74038c37d00c4157cd979dbb5,https://n2t.net/ark:/21547/DVq24PS,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2015,,,358.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,TRUE,NA,0.152198732,NA,FALSE,5,25,,,41.32086182,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2376ac97a3b7a2a831d029504915e0437,https://n2t.net/ark:/21547/DVq2358.15,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1482.14,LivingSpecimen,Desmognathus,quadramaculatus,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2414a0a4e93e4124d6446d1a4fa1c439e,https://n2t.net/ark:/21547/DVq21482.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1513.14,LivingSpecimen,Desmognathus,sp.,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2b737843a761dc15a1ed34b30e451f273,https://n2t.net/ark:/21547/DVq21513.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1512.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr242e386d36068a9edc6b9c992e7f6d5b2,https://n2t.net/ark:/21547/DVq21512.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1511.14,LivingSpecimen,Desmognathus,imitator,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2367d1254ada6ec6bc786c3c4263ceb43,https://n2t.net/ark:/21547/DVq21511.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1510.14,LivingSpecimen,Desmognathus,quadramaculatus,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24a960a109bcd142aaeacfefb58b7b48d,https://n2t.net/ark:/21547/DVq21510.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1509.14,LivingSpecimen,Desmognathus,quadramaculatus,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr22113e6189a13effce2b8cbcb273469eb,https://n2t.net/ark:/21547/DVq21509.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1508.14,LivingSpecimen,Plethodon,jordani,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2073daf36fa14cf4668fde93dd60c5d0e,https://n2t.net/ark:/21547/DVq21508.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1507.14,LivingSpecimen,Plethodon,jordani,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2fc0b7416fea09459ac6157f86e4fbc25,https://n2t.net/ark:/21547/DVq21507.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1506.14,LivingSpecimen,Desmognathus,wrighti,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr22d593fa0d7b24dd515349f377f15ae8e,https://n2t.net/ark:/21547/DVq21506.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1505.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,TRUE,NA,0.082429484,NA,FALSE,10,26,,,41.18321228,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23d7b9d47587bc37e04395da1551f5f9f,https://n2t.net/ark:/21547/DVq21505.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1504.14,LivingSpecimen,Desmognathus,imitator,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a349790e14fd5f91cddb8f00b39f0391,https://n2t.net/ark:/21547/DVq21504.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1503.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f83a2a75b7cd6894a0758dbfdca2d3e5,https://n2t.net/ark:/21547/DVq21503.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1502.14,LivingSpecimen,Desmognathus,wrighti,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr20b13012b54cf472d822a4e80d35d8abe,https://n2t.net/ark:/21547/DVq21502.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1501.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f6fd36516d4def844f93ce9034eece77,https://n2t.net/ark:/21547/DVq21501.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1500.14,LivingSpecimen,Desmognathus,imitator,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ed7dc0bc84c87557d5b4b56e8d12db06,https://n2t.net/ark:/21547/DVq21500.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1499.14,LivingSpecimen,Desmognathus,imitator,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2146ff74773dd3b83110179c45a2b3fd5,https://n2t.net/ark:/21547/DVq21499.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1498.14,LivingSpecimen,Desmognathus,santeetlah,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2fd47d548406e5ffb68f54757c949404c,https://n2t.net/ark:/21547/DVq21498.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1497.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ef5863895b4fc05859616033a513be74,https://n2t.net/ark:/21547/DVq21497.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1496.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr29e4ba2ae7e62eada89943e71c2e1d3e1,https://n2t.net/ark:/21547/DVq21496.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1495.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2624b2d4b104dcd2c330303e3e29a44bf,https://n2t.net/ark:/21547/DVq21495.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1494.14,LivingSpecimen,Desmognathus,santeetlah,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2e4904b3d9f2e78a3542e059065fc4382,https://n2t.net/ark:/21547/DVq21494.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1493.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23e1047342e80546d97a30bb31ab517fb,https://n2t.net/ark:/21547/DVq21493.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1492.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,TRUE,NA,0.05095185,NA,FALSE,10,26,,,42.01328278,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2477772dc439c8da4a47dc64e0940f57e,https://n2t.net/ark:/21547/DVq21492.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1491.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27ec42cf45fd841ea9dd3cc0ae16be3ef,https://n2t.net/ark:/21547/DVq21491.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1490.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2382b84a59a122b467feca8e7bedbc4e7,https://n2t.net/ark:/21547/DVq21490.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1489.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27bfddc25fb0b4dc35d29453406d34477,https://n2t.net/ark:/21547/DVq21489.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1488.14,LivingSpecimen,Desmognathus,quadramaculatus,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr229b760cdf6e1854f3e0d24e74b6e3fe3,https://n2t.net/ark:/21547/DVq21488.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1487.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,TRUE,NA,0.005156164,NA,FALSE,10,26,,,45.96585464,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2fb160f1e19c61128166d73d2fb9a1be4,https://n2t.net/ark:/21547/DVq21487.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1486.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,TRUE,NA,0.032187216,NA,FALSE,10,26,,,42.94262314,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr26c976b41a25772cb8d898c80f5aded0d,https://n2t.net/ark:/21547/DVq21486.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1485.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2e5f846e5e54594d536366e698934aa80,https://n2t.net/ark:/21547/DVq21485.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1484.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2367df7d070d2ca59202fb643efffb386,https://n2t.net/ark:/21547/DVq21484.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1483.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr242658cfa226f36a7ea8a49f89264e774,https://n2t.net/ark:/21547/DVq21483.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1481.14,LivingSpecimen,Desmognathus,quadramaculatus,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2b0b0b304bb1183c705125f5d0ad4ef49,https://n2t.net/ark:/21547/DVq21481.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1480.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a7dd60cb3e75d7e844a700174bee6492,https://n2t.net/ark:/21547/DVq21480.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1479.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr211ff66690a4e66e18495365079c74903,https://n2t.net/ark:/21547/DVq21479.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1478.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2541f4a8279cba5df2e0249484b239bd9,https://n2t.net/ark:/21547/DVq21478.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1477.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25c130e8dbf4618887f51d20f04dd13c9,https://n2t.net/ark:/21547/DVq21477.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1476.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr20f313985341adc447cdf0a2b08847bec,https://n2t.net/ark:/21547/DVq21476.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1475.14,LivingSpecimen,Eurycea,wilderae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr22161329696f8117660dd86c20b7de8a9,https://n2t.net/ark:/21547/DVq21475.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1474.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr201d849777caff90fed06c995d119302f,https://n2t.net/ark:/21547/DVq21474.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1473.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2245988f9711a25c5fc8fbb2acc957bfc,https://n2t.net/ark:/21547/DVq21473.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1472.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr221a4a3babb9a32a78cce511953f732a7,https://n2t.net/ark:/21547/DVq21472.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1471.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2d3568c89b221e63391f0a0b80c179432,https://n2t.net/ark:/21547/DVq21471.14,BdTri,243,,,
