Lat,Lon,timepoint,year,month,day,SOILMOIST_kgm-21,SURFTEMP_K1
51.541882,6.833255,t21,"2019","3","22",4.84899234771729,
49.919317,6.405269,t12,"2019","3","22",5.84668588638306,
50.96919,6.27749,t25,"2019","3","22",6.55906915664673,
49.845261,6.389539,t21,"2019","3","22",5.84668588638306,
50.747079,6.366397,t11,"2019","3","22",5.85862350463867,
50.747081,6.366399,t11,"2019","3","22",5.85862350463867,
50.789973,6.375219,t11,"2019","3","22",6.55906915664673,
50.6152,6.409683,t27,"2019","3","22",5.85862350463867,
51.41865,6.930562,t8,"2019","3","22",6.88770055770874,
50.841698,6.44183,t13,"2019","3","22",6.55906915664673,
50.684688,6.412117,t12,"2019","3","22",5.85862350463867,
51.403281,6.995988,t17,"2019","3","22",6.88770055770874,
50.74708,6.366398,t11,"2019","3","22",5.85862350463867,
50.756932,6.321338,t11,"2019","3","22",6.55906915664673,
51.431025,6.968945,t11,"2019","3","22",6.88770055770874,
49.919317,6.405269,t17,"2019","3","22",5.84668588638306,
51.323936,7.366966,t13,"2019","3","22",5.60256767272949,
50.737227,6.413199,t18,"2019","3","22",5.85862350463867,
50.70178,6.270098,t17,"2019","3","22",5.85862350463867,
50.747069,6.366387,t11,"2019","3","22",5.85862350463867,
50.74707,6.366388,t11,"2019","3","22",5.85862350463867,
50.747075,6.366393,t11,"2019","3","22",5.85862350463867,
50.735089,6.359651,t18,"2019","3","22",5.85862350463867,
51.403281,6.995988,t11,"2019","3","22",6.88770055770874,
50.747072,6.36639,t11,"2019","3","22",5.85862350463867,
50.619605,6.494605,t25,"2019","3","22",5.85862350463867,
41.62194726,2.484326567,t11,"2019","3","22",4.57786083221436,
41.62194726,2.484326567,t20,"2019","3","22",4.57786083221436,
41.62194726,2.484326567,t23,"2019","3","22",4.57786083221436,
41.62194726,2.484326567,t27,"2019","3","22",4.57786083221436,
50.747077,6.366395,t10,"2019","3","23",5.87467479705811,
50.747071,6.366389,t10,"2019","3","23",5.87467479705811,
50.672648,6.230209,t10,"2019","3","23",6.01579570770264,
50.747073,6.366391,t10,"2019","3","23",5.87467479705811,
51.41865,6.930562,t0,"2019","3","23",6.89078760147095,
51.423306,7.033296,t10,"2019","3","23",7.27948045730591,
50.613929,6.431371,t10,"2019","3","23",5.87467479705811,
50.747074,6.366392,t10,"2019","3","23",5.87467479705811,
51.562273,6.846767,t10,"2019","3","23",4.96650362014771,
50.868203,6.425354,t10,"2019","3","23",6.55884504318237,
50.747076,6.366394,t10,"2019","3","23",5.87467479705811,
51.541882,6.833255,t4,"2019","3","23",4.96650362014771,
50.747078,6.366396,t10,"2019","3","23",5.87467479705811,
50.747079,6.366397,t10,"2019","3","23",5.87467479705811,
50.747081,6.366399,t10,"2019","3","23",5.87467479705811,
50.789973,6.375219,t10,"2019","3","23",6.55884504318237,
51.41865,6.930562,t7,"2019","3","23",6.89078760147095,
50.74708,6.366398,t10,"2019","3","23",5.87467479705811,
50.756932,6.321338,t10,"2019","3","23",6.55884504318237,
51.431025,6.968945,t10,"2019","3","23",6.89078760147095,
50.747069,6.366387,t10,"2019","3","23",5.87467479705811,
50.74707,6.366388,t10,"2019","3","23",5.87467479705811,
50.747075,6.366393,t10,"2019","3","23",5.87467479705811,
51.403281,6.995988,t10,"2019","3","23",6.89078760147095,
50.747072,6.36639,t10,"2019","3","23",5.87467479705811,
41.621947,2.484327,t10,"2019","3","23",4.55677938461304,
50.009568,6.888018,t17,"2019","3","23",5.59418058395386,
50.726667,6.323306,t18,"2019","3","23",5.87467479705811,
50.764144,6.371654,t11,"2019","3","23",6.55884504318237,
50.726667,6.323306,t17,"2019","3","23",5.87467479705811,
51.401582,7.126877,t19,"2019","3","23",7.27948045730591,
50.789973,6.375219,t17,"2019","3","23",6.55884504318237,
50.624289,6.502341,t24,"2019","3","23",6.77054023742676,
51.541882,6.833255,t18,"2019","3","23",4.96650362014771,
51.541882,6.833255,t11,"2019","3","23",4.96650362014771,
50.726667,6.323306,t20,"2019","3","23",5.87467479705811,
50.676448,6.198452,t16,"2019","3","23",6.01579570770264,
51.541882,6.833255,t19,"2019","3","23",4.96650362014771,
50.009568,6.888018,t21,"2019","3","23",5.59418058395386,
50.113526,6.280058,t12,"2019","3","23",6.05362129211426,
50.613929,6.431371,t24,"2019","3","23",5.87467479705811,
50.057222,6.434027,t25,"2019","3","23",6.05362129211426,
49.919317,6.405269,t17,"2019","3","23",5.83651876449585,
50.726667,6.323306,t19,"2019","3","23",5.87467479705811,
50.095484,6.251196,t13,"2019","3","23",6.05362129211426,
50.113526,6.280058,t13,"2019","3","23",6.05362129211426,
51.541882,6.833255,t20,"2019","3","23",4.96650362014771,
49.919317,6.405269,t11,"2019","3","23",5.83651876449585,
50.96919,6.27749,t24,"2019","3","23",6.55884504318237,
49.845261,6.389539,t20,"2019","3","23",5.83651876449585,
50.6152,6.409683,t26,"2019","3","23",5.87467479705811,
50.841698,6.44183,t12,"2019","3","23",6.55884504318237,
50.684688,6.412117,t11,"2019","3","23",5.87467479705811,
51.403281,6.995988,t16,"2019","3","23",6.89078760147095,
49.919317,6.405269,t16,"2019","3","23",5.83651876449585,
51.323936,7.366966,t12,"2019","3","23",5.62684345245361,
50.737227,6.413199,t17,"2019","3","23",5.87467479705811,
50.70178,6.270098,t16,"2019","3","23",5.87467479705811,
50.735089,6.359651,t17,"2019","3","23",5.87467479705811,
50.619605,6.494605,t24,"2019","3","23",5.87467479705811,
41.62194726,2.484326567,t10,"2019","3","23",4.55677938461304,
41.62194726,2.484326567,t19,"2019","3","23",4.55677938461304,
41.62194726,2.484326567,t22,"2019","3","23",4.55677938461304,
41.62194726,2.484326567,t26,"2019","3","23",4.55677938461304,
50.764144,6.371654,t10,"2019","3","24",6.5536322593689,
51.541882,6.833255,t10,"2019","3","24",4.94407606124878,
50.081105,6.474474,t30,"2019","3","24",6.05468273162842,
51.423306,7.033296,t4,"2019","3","24",7.26923847198486,
49.919317,6.405269,t10,"2019","3","24",5.84024047851562,
51.403281,6.995988,t4,"2019","3","24",6.87830829620361,
50.684688,6.412117,t10,"2019","3","24",5.87603330612183,
41.621947,2.484327,t0,"2019","3","24",4.52994394302368,
41.621947,2.484327,t4,"2019","3","24",4.52994394302368,
41.621947,2.484327,t30,"2019","3","24",4.52994394302368,
50.747077,6.366395,t9,"2019","3","24",5.87603330612183,
50.009568,6.888018,t16,"2019","3","24",5.59784984588623,
50.747071,6.366389,t9,"2019","3","24",5.87603330612183,
50.726667,6.323306,t17,"2019","3","24",5.87603330612183,
50.672648,6.230209,t9,"2019","3","24",6.01403522491455,
50.726667,6.323306,t16,"2019","3","24",5.87603330612183,
51.401582,7.126877,t18,"2019","3","24",7.26923847198486,
50.747073,6.366391,t9,"2019","3","24",5.87603330612183,
50.789973,6.375219,t16,"2019","3","24",6.5536322593689,
51.423306,7.033296,t9,"2019","3","24",7.26923847198486,
50.613929,6.431371,t9,"2019","3","24",5.87603330612183,
50.624289,6.502341,t23,"2019","3","24",6.76582288742065,
51.541882,6.833255,t17,"2019","3","24",4.94407606124878,
50.747074,6.366392,t9,"2019","3","24",5.87603330612183,
50.726667,6.323306,t19,"2019","3","24",5.87603330612183,
50.676448,6.198452,t15,"2019","3","24",6.01403522491455,
51.541882,6.833255,t18,"2019","3","24",4.94407606124878,
51.562273,6.846767,t9,"2019","3","24",4.94407606124878,
50.868203,6.425354,t9,"2019","3","24",6.5536322593689,
50.747076,6.366394,t9,"2019","3","24",5.87603330612183,
50.009568,6.888018,t20,"2019","3","24",5.59784984588623,
50.113526,6.280058,t11,"2019","3","24",6.05468273162842,
50.613929,6.431371,t23,"2019","3","24",5.87603330612183,
50.747078,6.366396,t9,"2019","3","24",5.87603330612183,
50.057222,6.434027,t24,"2019","3","24",6.05468273162842,
49.919317,6.405269,t16,"2019","3","24",5.84024047851562,
50.726667,6.323306,t18,"2019","3","24",5.87603330612183,
50.095484,6.251196,t12,"2019","3","24",6.05468273162842,
50.113526,6.280058,t12,"2019","3","24",6.05468273162842,
51.541882,6.833255,t19,"2019","3","24",4.94407606124878,
50.96919,6.27749,t23,"2019","3","24",6.5536322593689,
49.845261,6.389539,t19,"2019","3","24",5.84024047851562,
50.747079,6.366397,t9,"2019","3","24",5.87603330612183,
50.747081,6.366399,t9,"2019","3","24",5.87603330612183,
50.789973,6.375219,t9,"2019","3","24",6.5536322593689,
50.6152,6.409683,t25,"2019","3","24",5.87603330612183,
50.841698,6.44183,t11,"2019","3","24",6.5536322593689,
51.403281,6.995988,t15,"2019","3","24",6.87830829620361,
50.74708,6.366398,t9,"2019","3","24",5.87603330612183,
50.756932,6.321338,t9,"2019","3","24",6.5536322593689,
51.431025,6.968945,t9,"2019","3","24",6.87830829620361,
49.919317,6.405269,t15,"2019","3","24",5.84024047851562,
51.323936,7.366966,t11,"2019","3","24",5.60033750534058,
50.737227,6.413199,t16,"2019","3","24",5.87603330612183,
50.70178,6.270098,t15,"2019","3","24",5.87603330612183,
50.747069,6.366387,t9,"2019","3","24",5.87603330612183,
50.74707,6.366388,t9,"2019","3","24",5.87603330612183,
50.747075,6.366393,t9,"2019","3","24",5.87603330612183,
50.735089,6.359651,t16,"2019","3","24",5.87603330612183,
51.403281,6.995988,t9,"2019","3","24",6.87830829620361,
50.747072,6.36639,t9,"2019","3","24",5.87603330612183,
50.619605,6.494605,t23,"2019","3","24",5.87603330612183,
41.62194726,2.484326567,t0,"2019","3","24",4.52994394302368,
41.62194726,2.484326567,t4,"2019","3","24",4.52994394302368,
41.62194726,2.484326567,t9,"2019","3","24",4.52994394302368,
41.62194726,2.484326567,t18,"2019","3","24",4.52994394302368,
41.62194726,2.484326567,t21,"2019","3","24",4.52994394302368,
41.62194726,2.484326567,t25,"2019","3","24",4.52994394302368,
49.919317,6.405269,t30,"2019","3","25",5.88291168212891,
51.431025,6.968945,t0,"2019","3","25",6.95268487930298,
51.403281,6.995988,t30,"2019","3","25",6.95268487930298,
50.676448,6.198452,t14,"2019","3","25",6.09010934829712,
50.113526,6.280058,t10,"2019","3","25",6.114501953125,
49.890914,6.590448,t0,"2019","3","25",5.8372015953064,
51.431025,6.968945,t30,"2019","3","25",6.95268487930298,
50.65,7.06,t0,"2019","3","25",5.89364242553711,
50.841698,6.44183,t10,"2019","3","25",6.61762475967407,
51.403281,6.995988,t14,"2019","3","25",6.95268487930298,
51.423306,7.033296,t30,"2019","3","25",7.33441209793091,
49.919317,6.405269,t14,"2019","3","25",5.88291168212891,
51.323936,7.366966,t10,"2019","3","25",5.81172847747803,
50.70178,6.270098,t14,"2019","3","25",5.96862554550171,
50.947346,6.027223,t30,"2019","3","25",7.53951835632324,
51.541882,6.833255,t30,"2019","3","25",5.56311273574829,
50.735089,6.359651,t30,"2019","3","25",5.96862554550171,
51.562273,6.846767,t30,"2019","3","25",5.56311273574829,
50.747077,6.366395,t8,"2019","3","25",5.96862554550171,
50.009568,6.888018,t15,"2019","3","25",5.69229364395142,
50.747071,6.366389,t8,"2019","3","25",5.96862554550171,
50.726667,6.323306,t16,"2019","3","25",5.96862554550171,
50.764144,6.371654,t9,"2019","3","25",6.61762475967407,
50.672648,6.230209,t8,"2019","3","25",6.09010934829712,
50.726667,6.323306,t15,"2019","3","25",5.96862554550171,
51.401582,7.126877,t17,"2019","3","25",7.33441209793091,
50.747073,6.366391,t8,"2019","3","25",5.96862554550171,
50.789973,6.375219,t15,"2019","3","25",6.61762475967407,
51.423306,7.033296,t8,"2019","3","25",7.33441209793091,
50.613929,6.431371,t8,"2019","3","25",5.96862554550171,
50.624289,6.502341,t22,"2019","3","25",6.83146381378174,
51.541882,6.833255,t16,"2019","3","25",5.56311273574829,
50.747074,6.366392,t8,"2019","3","25",5.96862554550171,
51.541882,6.833255,t9,"2019","3","25",5.56311273574829,
50.726667,6.323306,t18,"2019","3","25",5.96862554550171,
51.541882,6.833255,t17,"2019","3","25",5.56311273574829,
51.562273,6.846767,t8,"2019","3","25",5.56311273574829,
50.868203,6.425354,t8,"2019","3","25",6.61762475967407,
50.747076,6.366394,t8,"2019","3","25",5.96862554550171,
50.009568,6.888018,t19,"2019","3","25",5.69229364395142,
50.613929,6.431371,t22,"2019","3","25",5.96862554550171,
50.747078,6.366396,t8,"2019","3","25",5.96862554550171,
50.057222,6.434027,t23,"2019","3","25",6.114501953125,
49.919317,6.405269,t15,"2019","3","25",5.88291168212891,
50.726667,6.323306,t17,"2019","3","25",5.96862554550171,
50.095484,6.251196,t11,"2019","3","25",6.114501953125,
50.113526,6.280058,t11,"2019","3","25",6.114501953125,
51.541882,6.833255,t18,"2019","3","25",5.56311273574829,
49.919317,6.405269,t9,"2019","3","25",5.88291168212891,
50.96919,6.27749,t22,"2019","3","25",6.61762475967407,
49.845261,6.389539,t18,"2019","3","25",5.88291168212891,
50.747079,6.366397,t8,"2019","3","25",5.96862554550171,
50.747081,6.366399,t8,"2019","3","25",5.96862554550171,
50.789973,6.375219,t8,"2019","3","25",6.61762475967407,
50.6152,6.409683,t24,"2019","3","25",5.96862554550171,
50.684688,6.412117,t9,"2019","3","25",5.96862554550171,
50.74708,6.366398,t8,"2019","3","25",5.96862554550171,
50.756932,6.321338,t8,"2019","3","25",6.61762475967407,
51.431025,6.968945,t8,"2019","3","25",6.95268487930298,
50.737227,6.413199,t15,"2019","3","25",5.96862554550171,
50.747069,6.366387,t8,"2019","3","25",5.96862554550171,
50.74707,6.366388,t8,"2019","3","25",5.96862554550171,
50.747075,6.366393,t8,"2019","3","25",5.96862554550171,
50.735089,6.359651,t15,"2019","3","25",5.96862554550171,
51.403281,6.995988,t8,"2019","3","25",6.95268487930298,
50.747072,6.36639,t8,"2019","3","25",5.96862554550171,
50.619605,6.494605,t22,"2019","3","25",5.96862554550171,
41.62194726,2.484326567,t8,"2019","3","25",4.53911924362183,
41.62194726,2.484326567,t17,"2019","3","25",4.53911924362183,
41.62194726,2.484326567,t20,"2019","3","25",4.53911924362183,
41.62194726,2.484326567,t24,"2019","3","25",4.53911924362183,
50.747077,6.366395,t7,"2019","3","26",5.88594913482666,
50.009568,6.888018,t14,"2019","3","26",5.608078956604,
50.747071,6.366389,t7,"2019","3","26",5.88594913482666,
50.764144,6.371654,t30,"2019","3","26",6.55534029006958,
50.672648,6.230209,t7,"2019","3","26",6.017897605896,
50.726667,6.323306,t14,"2019","3","26",5.88594913482666,
51.41865,6.930562,t30,"2019","3","26",6.88941860198975,
49.890914,6.590448,t0,"2019","3","26",5.78919363021851,
50.747073,6.366391,t7,"2019","3","26",5.88594913482666,
50.789973,6.375219,t14,"2019","3","26",6.55534029006958,
51.423306,7.033296,t7,"2019","3","26",7.28395652770996,
50.613929,6.431371,t7,"2019","3","26",5.88594913482666,
51.431025,6.968945,t30,"2019","3","26",6.88941860198975,
50.747074,6.366392,t7,"2019","3","26",5.88594913482666,
51.562273,6.846767,t7,"2019","3","26",5.14460277557373,
50.868203,6.425354,t7,"2019","3","26",6.55534029006958,
50.747076,6.366394,t7,"2019","3","26",5.88594913482666,
50.747078,6.366396,t7,"2019","3","26",5.88594913482666,
50.747082,6.3664,t30,"2019","3","26",5.88594913482666,
49.919317,6.405269,t14,"2019","3","26",5.83789873123169,
50.095484,6.251196,t10,"2019","3","26",6.05172443389893,
50.113526,6.280058,t10,"2019","3","26",6.05172443389893,
49.919317,6.405269,t30,"2019","3","26",5.83789873123169,
50.738106,6.252416,t30,"2019","3","26",5.88594913482666,
50.747084,6.366402,t30,"2019","3","26",5.88594913482666,
50.548397,6.292036,t30,"2019","3","26",5.88594913482666,
50.747079,6.366397,t7,"2019","3","26",5.88594913482666,
50.747081,6.366399,t7,"2019","3","26",5.88594913482666,
50.789973,6.375219,t7,"2019","3","26",6.55534029006958,
51.403281,6.995988,t0,"2019","3","26",6.88941860198975,
51.41865,6.930562,t4,"2019","3","26",6.88941860198975,
50.747083,6.366401,t30,"2019","3","26",5.88594913482666,
50.74708,6.366398,t7,"2019","3","26",5.88594913482666,
50.756932,6.321338,t7,"2019","3","26",6.55534029006958,
51.431025,6.968945,t7,"2019","3","26",6.88941860198975,
50.737227,6.413199,t14,"2019","3","26",5.88594913482666,
50.747069,6.366387,t7,"2019","3","26",5.88594913482666,
50.74707,6.366388,t7,"2019","3","26",5.88594913482666,
50.613929,6.431371,t30,"2019","3","26",5.88594913482666,
50.747075,6.366393,t7,"2019","3","26",5.88594913482666,
51.431025,6.968945,t0,"2019","3","26",6.88941860198975,
50.735089,6.359651,t14,"2019","3","26",5.88594913482666,
51.403281,6.995988,t7,"2019","3","26",6.88941860198975,
50.747072,6.36639,t7,"2019","3","26",5.88594913482666,
41.621947,2.484327,t7,"2019","3","26",4.47783279418945,
41.621947,2.484327,t30,"2019","3","26",4.47783279418945,
50.726667,6.323306,t15,"2019","3","26",5.88594913482666,
50.764144,6.371654,t8,"2019","3","26",6.55534029006958,
51.401582,7.126877,t16,"2019","3","26",7.28395652770996,
50.624289,6.502341,t21,"2019","3","26",6.7694845199585,
51.541882,6.833255,t15,"2019","3","26",5.14460277557373,
51.541882,6.833255,t8,"2019","3","26",5.14460277557373,
50.081105,6.474474,t28,"2019","3","26",6.05172443389893,
50.726667,6.323306,t17,"2019","3","26",5.88594913482666,
50.676448,6.198452,t13,"2019","3","26",6.017897605896,
51.541882,6.833255,t16,"2019","3","26",5.14460277557373,
50.009568,6.888018,t18,"2019","3","26",5.608078956604,
50.113526,6.280058,t9,"2019","3","26",6.05172443389893,
50.613929,6.431371,t21,"2019","3","26",5.88594913482666,
50.057222,6.434027,t22,"2019","3","26",6.05172443389893,
50.726667,6.323306,t16,"2019","3","26",5.88594913482666,
51.541882,6.833255,t17,"2019","3","26",5.14460277557373,
49.919317,6.405269,t8,"2019","3","26",5.83789873123169,
50.96919,6.27749,t21,"2019","3","26",6.55534029006958,
49.845261,6.389539,t17,"2019","3","26",5.83789873123169,
50.6152,6.409683,t23,"2019","3","26",5.88594913482666,
50.841698,6.44183,t9,"2019","3","26",6.55534029006958,
50.684688,6.412117,t8,"2019","3","26",5.88594913482666,
51.403281,6.995988,t13,"2019","3","26",6.88941860198975,
49.919317,6.405269,t13,"2019","3","26",5.83789873123169,
51.323936,7.366966,t9,"2019","3","26",5.67827558517456,
50.70178,6.270098,t13,"2019","3","26",5.88594913482666,
50.619605,6.494605,t21,"2019","3","26",5.88594913482666,
41.62194726,2.484326567,t16,"2019","3","26",4.47783279418945,
41.62194726,2.484326567,t19,"2019","3","26",4.47783279418945,
41.62194726,2.484326567,t23,"2019","3","26",4.47783279418945,
41.62194726,2.484326567,t28,"2019","3","26",4.47783279418945,
50.726667,6.323306,t14,"2019","3","27",5.87209367752075,
50.764144,6.371654,t7,"2019","3","27",6.53676652908325,
51.541882,6.833255,t14,"2019","3","27",4.96982955932617,
51.541882,6.833255,t7,"2019","3","27",4.96982955932617,
51.541882,6.833255,t0,"2019","3","27",4.96982955932617,
49.919317,6.405269,t7,"2019","3","27",5.82540273666382,
50.684688,6.412117,t7,"2019","3","27",5.87209367752075,
41.621947,2.484327,t30,"2019","3","27",4.48948001861572,
50.009568,6.888018,t13,"2019","3","27",5.59734487533569,
50.726667,6.323306,t13,"2019","3","27",5.87209367752075,
51.401582,7.126877,t15,"2019","3","27",7.26815748214722,
49.919317,6.405269,t28,"2019","3","27",5.82540273666382,
50.789973,6.375219,t13,"2019","3","27",6.53676652908325,
50.624289,6.502341,t20,"2019","3","27",6.75255727767944,
50.081105,6.474474,t27,"2019","3","27",6.03860759735107,
50.726667,6.323306,t16,"2019","3","27",5.87209367752075,
51.403281,6.995988,t28,"2019","3","27",6.8739447593689,
50.676448,6.198452,t12,"2019","3","27",6.0045223236084,
51.541882,6.833255,t15,"2019","3","27",4.96982955932617,
50.009568,6.888018,t17,"2019","3","27",5.59734487533569,
50.113526,6.280058,t8,"2019","3","27",6.03860759735107,
50.613929,6.431371,t20,"2019","3","27",5.87209367752075,
50.057222,6.434027,t21,"2019","3","27",6.03860759735107,
49.919317,6.405269,t13,"2019","3","27",5.82540273666382,
50.726667,6.323306,t15,"2019","3","27",5.87209367752075,
50.095484,6.251196,t9,"2019","3","27",6.03860759735107,
50.113526,6.280058,t9,"2019","3","27",6.03860759735107,
51.541882,6.833255,t16,"2019","3","27",4.96982955932617,
51.431025,6.968945,t28,"2019","3","27",6.8739447593689,
50.96919,6.27749,t20,"2019","3","27",6.53676652908325,
49.845261,6.389539,t16,"2019","3","27",5.82540273666382,
50.6152,6.409683,t22,"2019","3","27",5.87209367752075,
50.841698,6.44183,t8,"2019","3","27",6.53676652908325,
51.403281,6.995988,t12,"2019","3","27",6.8739447593689,
51.423306,7.033296,t28,"2019","3","27",7.26815748214722,
49.919317,6.405269,t12,"2019","3","27",5.82540273666382,
51.323936,7.366966,t8,"2019","3","27",5.64453840255737,
50.737227,6.413199,t13,"2019","3","27",5.87209367752075,
50.70178,6.270098,t12,"2019","3","27",5.87209367752075,
50.947346,6.027223,t28,"2019","3","27",7.50019693374634,
51.541882,6.833255,t28,"2019","3","27",4.96982955932617,
50.735089,6.359651,t13,"2019","3","27",5.87209367752075,
50.619605,6.494605,t20,"2019","3","27",5.87209367752075,
50.735089,6.359651,t28,"2019","3","27",5.87209367752075,
51.562273,6.846767,t28,"2019","3","27",4.96982955932617,
41.62194726,2.484326567,t15,"2019","3","27",4.48948001861572,
41.62194726,2.484326567,t18,"2019","3","27",4.48948001861572,
41.62194726,2.484326567,t22,"2019","3","27",4.48948001861572,
41.62194726,2.484326567,t27,"2019","3","27",4.48948001861572,
51.401582,7.126877,t14,"2019","3","28",7.25971603393555,
51.403281,6.995988,t30,"2019","3","28",6.8674521446228,
50.717116,6.345695,t30,"2019","3","28",5.86458969116211,
51.541882,6.833255,t14,"2019","3","28",4.92899179458618,
50.113526,6.280058,t7,"2019","3","28",6.02281856536865,
50.726667,6.323306,t14,"2019","3","28",5.86458969116211,
51.423306,7.033296,t0,"2019","3","28",7.25971603393555,
50.676448,6.198452,t30,"2019","3","28",5.995201587677,
50.841698,6.44183,t7,"2019","3","28",6.52615642547607,
51.403281,6.995988,t0,"2019","3","28",6.8674521446228,
51.323936,7.366966,t7,"2019","3","28",5.63117170333862,
41.621947,2.484327,t0,"2019","3","28",4.50183057785034,
41.621947,2.484327,t14,"2019","3","28",4.50183057785034,
50.009568,6.888018,t12,"2019","3","28",5.58208417892456,
50.726667,6.323306,t13,"2019","3","28",5.86458969116211,
50.764144,6.371654,t28,"2019","3","28",6.52615642547607,
50.726667,6.323306,t12,"2019","3","28",5.86458969116211,
51.41865,6.930562,t28,"2019","3","28",6.8674521446228,
49.919317,6.405269,t27,"2019","3","28",5.81507730484009,
50.789973,6.375219,t12,"2019","3","28",6.52615642547607,
50.624289,6.502341,t19,"2019","3","28",6.74155378341675,
51.431025,6.968945,t28,"2019","3","28",6.8674521446228,
51.541882,6.833255,t13,"2019","3","28",4.92899179458618,
50.081105,6.474474,t26,"2019","3","28",6.02281856536865,
50.726667,6.323306,t15,"2019","3","28",5.86458969116211,
51.403281,6.995988,t27,"2019","3","28",6.8674521446228,
50.676448,6.198452,t11,"2019","3","28",5.995201587677,
50.009568,6.888018,t16,"2019","3","28",5.58208417892456,
50.613929,6.431371,t19,"2019","3","28",5.86458969116211,
50.747082,6.3664,t28,"2019","3","28",5.86458969116211,
50.057222,6.434027,t20,"2019","3","28",6.02281856536865,
49.919317,6.405269,t12,"2019","3","28",5.81507730484009,
50.095484,6.251196,t8,"2019","3","28",6.02281856536865,
50.113526,6.280058,t8,"2019","3","28",6.02281856536865,
49.919317,6.405269,t28,"2019","3","28",5.81507730484009,
51.541882,6.833255,t15,"2019","3","28",4.92899179458618,
50.738106,6.252416,t28,"2019","3","28",5.86458969116211,
51.431025,6.968945,t27,"2019","3","28",6.8674521446228,
50.96919,6.27749,t19,"2019","3","28",6.52615642547607,
50.747084,6.366402,t28,"2019","3","28",5.86458969116211,
50.548397,6.292036,t28,"2019","3","28",5.86458969116211,
49.845261,6.389539,t15,"2019","3","28",5.81507730484009,
50.6152,6.409683,t21,"2019","3","28",5.86458969116211,
50.747083,6.366401,t28,"2019","3","28",5.86458969116211,
51.403281,6.995988,t11,"2019","3","28",6.8674521446228,
51.423306,7.033296,t27,"2019","3","28",7.25971603393555,
49.919317,6.405269,t11,"2019","3","28",5.81507730484009,
50.737227,6.413199,t12,"2019","3","28",5.86458969116211,
50.70178,6.270098,t11,"2019","3","28",5.86458969116211,
50.947346,6.027223,t27,"2019","3","28",7.49087524414062,
51.541882,6.833255,t27,"2019","3","28",4.92899179458618,
50.613929,6.431371,t28,"2019","3","28",5.86458969116211,
50.735089,6.359651,t12,"2019","3","28",5.86458969116211,
50.619605,6.494605,t19,"2019","3","28",5.86458969116211,
50.735089,6.359651,t27,"2019","3","28",5.86458969116211,
51.562273,6.846767,t27,"2019","3","28",4.92899179458618,
41.62194726,2.484326567,t0,"2019","3","28",4.50183057785034,
41.62194726,2.484326567,t14,"2019","3","28",4.50183057785034,
41.62194726,2.484326567,t17,"2019","3","28",4.50183057785034,
41.62194726,2.484326567,t21,"2019","3","28",4.50183057785034,
41.62194726,2.484326567,t26,"2019","3","28",4.50183057785034,
41.62194726,2.484326567,t28,"2019","3","28",4.50183057785034,
50.747077,6.366395,t4,"2019","3","29",5.83558511734009,
50.747071,6.366389,t4,"2019","3","29",5.83558511734009,
50.672648,6.230209,t4,"2019","3","29",5.96614074707031,
50.747073,6.366391,t4,"2019","3","29",5.83558511734009,
51.423306,7.033296,t4,"2019","3","29",7.2449893951416,
50.613929,6.431371,t4,"2019","3","29",5.83558511734009,
50.747074,6.366392,t4,"2019","3","29",5.83558511734009,
50.726667,6.323306,t14,"2019","3","29",5.83558511734009,
50.676448,6.198452,t10,"2019","3","29",5.96614074707031,
51.562273,6.846767,t4,"2019","3","29",4.85107612609863,
50.613929,6.431371,t30,"2019","3","29",5.83558511734009,
50.868203,6.425354,t4,"2019","3","29",6.50815773010254,
50.747076,6.366394,t4,"2019","3","29",5.83558511734009,
50.747078,6.366396,t4,"2019","3","29",5.83558511734009,
50.095484,6.251196,t7,"2019","3","29",6.00223970413208,
50.113526,6.280058,t7,"2019","3","29",6.00223970413208,
51.541882,6.833255,t14,"2019","3","29",4.85107612609863,
49.845261,6.389539,t14,"2019","3","29",5.80407571792603,
50.747079,6.366397,t4,"2019","3","29",5.83558511734009,
50.747081,6.366399,t4,"2019","3","29",5.83558511734009,
50.789973,6.375219,t4,"2019","3","29",6.50815773010254,
51.403281,6.995988,t10,"2019","3","29",6.85089683532715,
50.74708,6.366398,t4,"2019","3","29",5.83558511734009,
50.756932,6.321338,t4,"2019","3","29",6.50815773010254,
51.431025,6.968945,t4,"2019","3","29",6.85089683532715,
49.919317,6.405269,t10,"2019","3","29",5.80407571792603,
50.70178,6.270098,t10,"2019","3","29",5.83558511734009,
50.747069,6.366387,t4,"2019","3","29",5.83558511734009,
50.74707,6.366388,t4,"2019","3","29",5.83558511734009,
50.747075,6.366393,t4,"2019","3","29",5.83558511734009,
51.403281,6.995988,t4,"2019","3","29",6.85089683532715,
50.747072,6.36639,t4,"2019","3","29",5.83558511734009,
41.621947,2.484327,t4,"2019","3","29",4.49514150619507,
41.621947,2.484327,t30,"2019","3","29",4.49514150619507,
50.009568,6.888018,t11,"2019","3","29",5.56127119064331,
50.726667,6.323306,t12,"2019","3","29",5.83558511734009,
50.764144,6.371654,t27,"2019","3","29",6.50815773010254,
50.726667,6.323306,t11,"2019","3","29",5.83558511734009,
51.401582,7.126877,t13,"2019","3","29",7.2449893951416,
51.41865,6.930562,t27,"2019","3","29",6.85089683532715,
49.919317,6.405269,t26,"2019","3","29",5.80407571792603,
50.789973,6.375219,t11,"2019","3","29",6.50815773010254,
