"Lat","Lon","timepoint","year","month","day"
49.880861,6.338427,"t4",2018,3,31
49.880861,6.338427,"t7",2018,3,28
49.880861,6.338427,"t10",2018,3,25
49.880861,6.338427,"t14",2018,3,21
49.880861,6.338427,"t30",2018,3,5
50.735089,6.359651,"t0",2018,3,12
50.735089,6.359651,"t4",2018,3,8
50.735089,6.359651,"t7",2018,3,5
50.735089,6.359651,"t10",2018,3,2
50.735089,6.359651,"t14",2018,2,26
50.735089,6.359651,"t30",2018,2,10
51.403281,6.995988,"t0",2019,5,17
51.403281,6.995988,"t4",2019,5,13
51.403281,6.995988,"t7",2019,5,10
51.403281,6.995988,"t10",2019,5,7
51.403281,6.995988,"t14",2019,5,3
51.403281,6.995988,"t30",2019,4,17
49.856404,6.448138,"t0",2018,3,15
49.856404,6.448138,"t4",2018,3,11
49.856404,6.448138,"t7",2018,3,8
49.856404,6.448138,"t10",2018,3,5
49.856404,6.448138,"t14",2018,3,1
49.856404,6.448138,"t30",2018,2,13
50.735368,6.294149,"t0",2015,4,11
50.735368,6.294149,"t4",2015,4,7
50.735368,6.294149,"t7",2015,4,4
50.735368,6.294149,"t10",2015,4,1
50.735368,6.294149,"t14",2015,3,28
50.735368,6.294149,"t30",2015,3,12
50.525597,6.787115,"t0",2018,5,13
50.525597,6.787115,"t4",2018,5,9
50.525597,6.787115,"t7",2018,5,6
50.525597,6.787115,"t10",2018,5,3
50.525597,6.787115,"t14",2018,4,29
50.525597,6.787115,"t30",2018,4,13
50.747069,6.366387,"t0",2017,4,6
50.747069,6.366387,"t4",2017,4,2
50.747069,6.366387,"t7",2017,3,30
50.747069,6.366387,"t10",2017,3,27
50.747069,6.366387,"t14",2017,3,23
50.747069,6.366387,"t30",2017,3,7
51.429405,7.387315,"t0",2019,4,30
51.429405,7.387315,"t4",2019,4,26
51.429405,7.387315,"t7",2019,4,23
51.429405,7.387315,"t10",2019,4,20
51.429405,7.387315,"t14",2019,4,16
51.429405,7.387315,"t30",2019,3,31
50.215607,6.32883,"t0",2017,3,18
50.215607,6.32883,"t4",2017,3,14
50.215607,6.32883,"t7",2017,3,11
50.215607,6.32883,"t10",2017,3,8
50.215607,6.32883,"t14",2017,3,4
50.215607,6.32883,"t30",2017,2,16
50.595878,6.266865,"t0",2018,5,7
50.595878,6.266865,"t4",2018,5,3
50.595878,6.266865,"t7",2018,4,30
50.595878,6.266865,"t10",2018,4,27
50.595878,6.266865,"t14",2018,4,23
50.595878,6.266865,"t30",2018,4,7
50.70178,6.270098,"t0",2018,4,10
50.70178,6.270098,"t4",2018,4,6
50.70178,6.270098,"t7",2018,4,3
50.70178,6.270098,"t10",2018,3,31
50.70178,6.270098,"t14",2018,3,27
50.70178,6.270098,"t30",2018,3,11
51.541882,6.833255,"t0",2019,5,2
51.541882,6.833255,"t4",2019,4,28
51.541882,6.833255,"t7",2019,4,25
51.541882,6.833255,"t10",2019,4,22
51.541882,6.833255,"t14",2019,4,18
51.541882,6.833255,"t30",2019,4,2
51.403281,6.995988,"t0",2019,3,21
51.403281,6.995988,"t4",2019,3,17
51.403281,6.995988,"t7",2019,3,14
51.403281,6.995988,"t10",2019,3,11
51.403281,6.995988,"t14",2019,3,7
51.403281,6.995988,"t30",2019,2,19
50.009568,6.888018,"t0",2019,4,9
50.009568,6.888018,"t4",2019,4,5
50.009568,6.888018,"t7",2019,4,2
50.009568,6.888018,"t10",2019,3,30
50.009568,6.888018,"t14",2019,3,26
50.009568,6.888018,"t30",2019,3,10
50.746724,6.232078,"t0",2016,4,18
50.746724,6.232078,"t4",2016,4,14
50.746724,6.232078,"t7",2016,4,11
50.746724,6.232078,"t10",2016,4,8
50.746724,6.232078,"t14",2016,4,4
50.746724,6.232078,"t30",2016,3,19
50.747071,6.366389,"t0",2019,4,2
50.747071,6.366389,"t4",2019,3,29
50.747071,6.366389,"t7",2019,3,26
50.747071,6.366389,"t10",2019,3,23
50.747071,6.366389,"t14",2019,3,19
50.747071,6.366389,"t30",2019,3,3
50.726667,6.323306,"t0",2019,4,10
50.726667,6.323306,"t4",2019,4,6
50.726667,6.323306,"t7",2019,4,3
50.726667,6.323306,"t10",2019,3,31
50.726667,6.323306,"t14",2019,3,27
50.726667,6.323306,"t30",2019,3,11
51.431025,6.968945,"t0",2018,1,22
51.431025,6.968945,"t4",2018,1,18
51.431025,6.968945,"t7",2018,1,15
51.431025,6.968945,"t10",2018,1,12
51.431025,6.968945,"t14",2018,1,8
51.431025,6.968945,"t30",2017,12,23
51.247764,7.168684,"t0",2018,4,25
51.247764,7.168684,"t4",2018,4,21
51.247764,7.168684,"t7",2018,4,18
51.247764,7.168684,"t10",2018,4,15
51.247764,7.168684,"t14",2018,4,11
51.247764,7.168684,"t30",2018,3,26
50.684688,6.412117,"t0",2018,3,27
50.684688,6.412117,"t4",2018,3,23
50.684688,6.412117,"t7",2018,3,20
50.684688,6.412117,"t10",2018,3,17
50.684688,6.412117,"t14",2018,3,13
50.684688,6.412117,"t30",2018,2,25
50.011122,6.244127,"t0",2017,5,8
50.011122,6.244127,"t4",2017,5,4
50.011122,6.244127,"t7",2017,5,1
50.011122,6.244127,"t10",2017,4,28
50.011122,6.244127,"t14",2017,4,24
50.011122,6.244127,"t30",2017,4,8
