"decimalLongitude","decimalLatitude","L1","transLon","transLat"
6.101372,50.83677,4387,4046507.93485647,3087897.99495699
6.101372,50.83677,4388,4046507.93485647,3087897.99495699
6.179619,50.102032,4389,4047789.59863285,3005973.79218014
6.179619,50.102032,4390,4047789.59863285,3005973.79218014
6.179619,50.102032,4391,4047789.59863285,3005973.79218014
6.179619,50.102032,4392,4047789.59863285,3005973.79218014
6.359651,50.735089,4393,4064116.14681846,3075661.77885842
6.359651,50.735089,4394,4064116.14681846,3075661.77885842
6.359651,50.735089,4395,4064116.14681846,3075661.77885842
6.359651,50.735089,4396,4064116.14681846,3075661.77885842
6.359651,50.735089,4397,4064116.14681846,3075661.77885842
6.359651,50.735089,4398,4064116.14681846,3075661.77885842
6.375219,50.789973,4399,4065513.83173752,3081706.31142902
6.375219,50.789973,4400,4065513.83173752,3081706.31142902
6.375219,50.789973,4401,4065513.83173752,3081706.31142902
6.375219,50.789973,4402,4065513.83173752,3081706.31142902
6.375219,50.789973,4403,4065513.83173752,3081706.31142902
6.972078,51.382679,4404,4110269.22494528,3145684.30494151
6.198452,50.676448,4405,4052416.43674975,3069724.21080462
6.995988,51.403281,4406,4112026.18283628,3147906.05023762
6.43618,50.55541,4407,4068546.57554658,3055428.84599732
6.43618,50.55541,4408,4068546.57554658,3055428.84599732
6.43618,50.55541,4409,4068546.57554658,3055428.84599732
6.43618,50.55541,4410,4068546.57554658,3055428.84599732
6.43618,50.55541,4411,4068546.57554658,3055428.84599732
6.43618,50.55541,4412,4068546.57554658,3055428.84599732
6.43618,50.55541,4413,4068546.57554658,3055428.84599732
6.43618,50.55541,4414,4068546.57554658,3055428.84599732
6.43618,50.55541,4415,4068546.57554658,3055428.84599732
6.43618,50.55541,4416,4068546.57554658,3055428.84599732
6.43618,50.55541,4417,4068546.57554658,3055428.84599732
6.43618,50.55541,4418,4068546.57554658,3055428.84599732
6.43618,50.55541,4419,4068546.57554658,3055428.84599732
6.43618,50.55541,4420,4068546.57554658,3055428.84599732
6.43618,50.55541,4421,4068546.57554658,3055428.84599732
6.43618,50.55541,4422,4068546.57554658,3055428.84599732
6.43618,50.55541,4423,4068546.57554658,3055428.84599732
6.43618,50.55541,4424,4068546.57554658,3055428.84599732
6.43618,50.55541,4425,4068546.57554658,3055428.84599732
6.43618,50.55541,4426,4068546.57554658,3055428.84599732
6.43618,50.55541,4427,4068546.57554658,3055428.84599732
6.43618,50.55541,4428,4068546.57554658,3055428.84599732
6.43618,50.55541,4429,4068546.57554658,3055428.84599732
6.43618,50.55541,4430,4068546.57554658,3055428.84599732
6.43618,50.55541,4431,4068546.57554658,3055428.84599732
6.43618,50.55541,4432,4068546.57554658,3055428.84599732
6.43618,50.55541,4433,4068546.57554658,3055428.84599732
10.488179,49.864623,4434,4356102.91976589,2972571.43052733
6.389539,49.845261,4435,4061400.51316173,2976685.00876168
6.389539,49.845261,4436,4061400.51316173,2976685.00876168
6.389539,49.845261,4437,4061400.51316173,2976685.00876168
6.389539,49.845261,4438,4061400.51316173,2976685.00876168
6.389539,49.845261,4439,4061400.51316173,2976685.00876168
6.389539,49.845261,4440,4061400.51316173,2976685.00876168
6.389539,49.845261,4441,4061400.51316173,2976685.00876168
6.389539,49.845261,4442,4061400.51316173,2976685.00876168
6.389539,49.845261,4443,4061400.51316173,2976685.00876168
6.389539,49.845261,4444,4061400.51316173,2976685.00876168
6.366387,50.747069,4445,4064656.68892952,3076969.44002135
10.488179,49.864623,4446,4356102.91976589,2972571.43052733
6.345695,50.717116,4447,4063033.21887866,3073713.62893383
6.345695,50.717116,4448,4063033.21887866,3073713.62893383
6.345695,50.717116,4449,4063033.21887866,3073713.62893383
6.345695,50.717116,4450,4063033.21887866,3073713.62893383
6.345695,50.717116,4451,4063033.21887866,3073713.62893383
6.345695,50.717116,4452,4063033.21887866,3073713.62893383
6.345695,50.717116,4453,4063033.21887866,3073713.62893383
6.345695,50.717116,4454,4063033.21887866,3073713.62893383
6.345695,50.717116,4455,4063033.21887866,3073713.62893383
7.257333,51.437,4456,4130336.80805924,3150940.00512908
7.257333,51.437,4457,4130336.80805924,3150940.00512908
7.257333,51.437,4458,4130336.80805924,3150940.00512908
6.417944,50.70277,4459,4068051.23120681,3071867.30288312
6.359274,50.266318,4460,4061521.82551361,3023574.09220292
6.251196,50.095484,4461,4052866.39721584,3004982.22369451
6.502341,50.624289,4462,4073591.95454683,3062857.41283857
6.502341,50.624289,4463,4073591.95454683,3062857.41283857
6.502341,50.624289,4464,4073591.95454683,3062857.41283857
6.502341,50.624289,4465,4073591.95454683,3062857.41283857
6.502341,50.624289,4466,4073591.95454683,3062857.41283857
6.502341,50.624289,4467,4073591.95454683,3062857.41283857
6.359265,50.266309,4468,4061521.13550716,3023573.12405039
6.324636,50.779818,4469,4061895.68792728,3080755.66743842
6.3220121,50.7576781,4470,4061588.02333473,3078304.70810382
6.3220121,50.7576781,4471,4061588.02333473,3078304.70810382
7.06,50.65,4472,4113125.30002537,3063981.503229
6.43618,50.55541,4473,4068546.57554658,3055428.84599732
6.270098,50.70178,4474,4057615.65017619,3072278.67899211
6.270098,50.70178,4475,4057615.65017619,3072278.67899211
6.270098,50.70178,4476,4057615.65017619,3072278.67899211
6.270098,50.70178,4477,4057615.65017619,3072278.67899211
6.270098,50.70178,4478,4057615.65017619,3072278.67899211
6.270098,50.70178,4479,4057615.65017619,3072278.67899211
6.270098,50.70178,4480,4057615.65017619,3072278.67899211
6.36698,50.23799,4481,4061916.09228437,3020399.27542398
6.36698,50.23799,4482,4061916.09228437,3020399.27542398
6.36698,50.23799,4483,4061916.09228437,3020399.27542398
6.36698,50.23799,4484,4061916.09228437,3020399.27542398
6.36698,50.23799,4485,4061916.09228437,3020399.27542398
6.36698,50.23799,4486,4061916.09228437,3020399.27542398
6.36698,50.23799,4487,4061916.09228437,3020399.27542398
6.36698,50.23799,4488,4061916.09228437,3020399.27542398
6.36698,50.23799,4489,4061916.09228437,3020399.27542398
6.36698,50.23799,4490,4061916.09228437,3020399.27542398
6.36698,50.23799,4491,4061916.09228437,3020399.27542398
6.36698,50.23799,4492,4061916.09228437,3020399.27542398
6.36698,50.23799,4493,4061916.09228437,3020399.27542398
6.36698,50.23799,4494,4061916.09228437,3020399.27542398
6.36698,50.23799,4495,4061916.09228437,3020399.27542398
6.36698,50.23799,4496,4061916.09228437,3020399.27542398
6.36698,50.23799,4497,4061916.09228437,3020399.27542398
6.36698,50.23799,4498,4061916.09228437,3020399.27542398
6.36698,50.23799,4499,4061916.09228437,3020399.27542398
6.36698,50.23799,4500,4061916.09228437,3020399.27542398
6.36698,50.23799,4501,4061916.09228437,3020399.27542398
6.36698,50.23799,4502,4061916.09228437,3020399.27542398
6.36698,50.23799,4503,4061916.09228437,3020399.27542398
6.36698,50.23799,4504,4061916.09228437,3020399.27542398
6.36698,50.23799,4505,4061916.09228437,3020399.27542398
6.36698,50.23799,4506,4061916.09228437,3020399.27542398
6.36698,50.23799,4507,4061916.09228437,3020399.27542398
6.36698,50.23799,4508,4061916.09228437,3020399.27542398
6.36698,50.23799,4509,4061916.09228437,3020399.27542398
6.36698,50.23799,4510,4061916.09228437,3020399.27542398
6.36698,50.23799,4511,4061916.09228437,3020399.27542398
6.36698,50.23799,4512,4061916.09228437,3020399.27542398
6.36698,50.23799,4513,4061916.09228437,3020399.27542398
6.36698,50.23799,4514,4061916.09228437,3020399.27542398
6.36698,50.23799,4515,4061916.09228437,3020399.27542398
6.36698,50.23799,4516,4061916.09228437,3020399.27542398
6.409683,50.6152,4517,4066994.57747132,3062164.60256685
6.409683,50.6152,4518,4066994.57747132,3062164.60256685
6.409683,50.6152,4519,4066994.57747132,3062164.60256685
6.409683,50.6152,4520,4066994.57747132,3062164.60256685
6.409683,50.6152,4521,4066994.57747132,3062164.60256685
6.409683,50.6152,4522,4066994.57747132,3062164.60256685
6.409683,50.6152,4523,4066994.57747132,3062164.60256685
6.409683,50.6152,4524,4066994.57747132,3062164.60256685
6.409683,50.6152,4525,4066994.57747132,3062164.60256685
6.409683,50.6152,4526,4066994.57747132,3062164.60256685
6.409683,50.6152,4527,4066994.57747132,3062164.60256685
6.409683,50.6152,4528,4066994.57747132,3062164.60256685
6.409683,50.6152,4529,4066994.57747132,3062164.60256685
6.409683,50.6152,4530,4066994.57747132,3062164.60256685
6.409683,50.6152,4531,4066994.57747132,3062164.60256685
6.409683,50.6152,4532,4066994.57747132,3062164.60256685
6.409683,50.6152,4533,4066994.57747132,3062164.60256685
6.409683,50.6152,4534,4066994.57747132,3062164.60256685
6.409683,50.6152,4535,4066994.57747132,3062164.60256685
6.409683,50.6152,4536,4066994.57747132,3062164.60256685
6.409683,50.6152,4537,4066994.57747132,3062164.60256685
6.409683,50.6152,4538,4066994.57747132,3062164.60256685
6.409683,50.6152,4539,4066994.57747132,3062164.60256685
6.409683,50.6152,4540,4066994.57747132,3062164.60256685
6.409683,50.6152,4541,4066994.57747132,3062164.60256685
6.409683,50.6152,4542,4066994.57747132,3062164.60256685
6.409683,50.6152,4543,4066994.57747132,3062164.60256685
6.409683,50.6152,4544,4066994.57747132,3062164.60256685
7.55198,51.66687,4545,4151666.79042261,3175775.01683146
7.55198,51.66687,4546,4151666.79042261,3175775.01683146
7.55198,51.66687,4547,4151666.79042261,3175775.01683146
7.55198,51.66687,4548,4151666.79042261,3175775.01683146
7.55198,51.66687,4549,4151666.79042261,3175775.01683146
7.55198,51.66687,4550,4151666.79042261,3175775.01683146
7.55198,51.66687,4551,4151666.79042261,3175775.01683146
7.55198,51.66687,4552,4151666.79042261,3175775.01683146
6.171786,50.676496,4553,4050534.70415364,3069827.71356523
6.171786,50.676496,4554,4050534.70415364,3069827.71356523
6.171786,50.676496,4555,4050534.70415364,3069827.71356523
6.171786,50.676496,4556,4050534.70415364,3069827.71356523
6.171786,50.676496,4557,4050534.70415364,3069827.71356523
6.171786,50.676496,4558,4050534.70415364,3069827.71356523
6.171786,50.676496,4559,4050534.70415364,3069827.71356523
6.171786,50.676496,4560,4050534.70415364,3069827.71356523
6.171786,50.676496,4561,4050534.70415364,3069827.71356523
6.171786,50.676496,4562,4050534.70415364,3069827.71356523
6.171786,50.676496,4563,4050534.70415364,3069827.71356523
6.171786,50.676496,4564,4050534.70415364,3069827.71356523
6.171786,50.676496,4565,4050534.70415364,3069827.71356523
6.171786,50.676496,4566,4050534.70415364,3069827.71356523
6.171786,50.676496,4567,4050534.70415364,3069827.71356523
6.171786,50.676496,4568,4050534.70415364,3069827.71356523
6.171786,50.676496,4569,4050534.70415364,3069827.71356523
6.171786,50.676496,4570,4050534.70415364,3069827.71356523
6.171786,50.676496,4571,4050534.70415364,3069827.71356523
6.326625,49.849103,4572,4056902.26016738,2977336.22126632
6.326625,49.849103,4573,4056902.26016738,2977336.22126632
6.326625,49.849103,4574,4056902.26016738,2977336.22126632
6.326625,49.849103,4575,4056902.26016738,2977336.22126632
6.326625,49.849103,4576,4056902.26016738,2977336.22126632
6.326625,49.849103,4577,4056902.26016738,2977336.22126632
6.326625,49.849103,4578,4056902.26016738,2977336.22126632
6.326625,49.849103,4579,4056902.26016738,2977336.22126632
6.326625,49.849103,4580,4056902.26016738,2977336.22126632
6.326625,49.849103,4581,4056902.26016738,2977336.22126632
6.326625,49.849103,4582,4056902.26016738,2977336.22126632
6.326625,49.849103,4583,4056902.26016738,2977336.22126632
6.326625,49.849103,4584,4056902.26016738,2977336.22126632
6.326625,49.849103,4585,4056902.26016738,2977336.22126632
6.326625,49.849103,4586,4056902.26016738,2977336.22126632
6.326625,49.849103,4587,4056902.26016738,2977336.22126632
6.326625,49.849103,4588,4056902.26016738,2977336.22126632
6.326625,49.849103,4589,4056902.26016738,2977336.22126632
6.326625,49.849103,4590,4056902.26016738,2977336.22126632
6.326625,49.849103,4591,4056902.26016738,2977336.22126632
6.326625,49.849103,4592,4056902.26016738,2977336.22126632
6.326625,49.849103,4593,4056902.26016738,2977336.22126632
6.326625,49.849103,4594,4056902.26016738,2977336.22126632
6.326625,49.849103,4595,4056902.26016738,2977336.22126632
6.326625,49.849103,4596,4056902.26016738,2977336.22126632
6.326625,49.849103,4597,4056902.26016738,2977336.22126632
6.326625,49.849103,4598,4056902.26016738,2977336.22126632
6.326625,49.849103,4599,4056902.26016738,2977336.22126632
6.326625,49.849103,4600,4056902.26016738,2977336.22126632
6.326625,49.849103,4601,4056902.26016738,2977336.22126632
6.326625,49.849103,4602,4056902.26016738,2977336.22126632
6.326625,49.849103,4603,4056902.26016738,2977336.22126632
6.326625,49.849103,4604,4056902.26016738,2977336.22126632
6.326625,49.849103,4605,4056902.26016738,2977336.22126632
6.326625,49.849103,4606,4056902.26016738,2977336.22126632
6.326625,49.849103,4607,4056902.26016738,2977336.22126632
6.326625,49.849103,4608,4056902.26016738,2977336.22126632
6.326625,49.849103,4609,4056902.26016738,2977336.22126632
6.326625,49.849103,4610,4056902.26016738,2977336.22126632
6.326625,49.849103,4611,4056902.26016738,2977336.22126632
6.326625,49.849103,4612,4056902.26016738,2977336.22126632
6.326625,49.849103,4613,4056902.26016738,2977336.22126632
6.326625,49.849103,4614,4056902.26016738,2977336.22126632
6.326625,49.849103,4615,4056902.26016738,2977336.22126632
6.326625,49.849103,4616,4056902.26016738,2977336.22126632
6.326625,49.849103,4617,4056902.26016738,2977336.22126632
6.326625,49.849103,4618,4056902.26016738,2977336.22126632
6.326625,49.849103,4619,4056902.26016738,2977336.22126632
6.326625,49.849103,4620,4056902.26016738,2977336.22126632
6.326625,49.849103,4621,4056902.26016738,2977336.22126632
6.326625,49.849103,4622,4056902.26016738,2977336.22126632
6.321338,50.756932,4623,4061536.38384327,3078224.18888045
6.321338,50.756932,4624,4061536.38384327,3078224.18888045
6.321338,50.756932,4625,4061536.38384327,3078224.18888045
6.321338,50.756932,4626,4061536.38384327,3078224.18888045
6.321338,50.756932,4627,4061536.38384327,3078224.18888045
6.321338,50.756932,4628,4061536.38384327,3078224.18888045
6.321338,50.756932,4629,4061536.38384327,3078224.18888045
6.321338,50.756932,4630,4061536.38384327,3078224.18888045
6.321338,50.756932,4631,4061536.38384327,3078224.18888045
6.321338,50.756932,4632,4061536.38384327,3078224.18888045
6.321338,50.756932,4633,4061536.38384327,3078224.18888045
6.321338,50.756932,4634,4061536.38384327,3078224.18888045
6.321338,50.756932,4635,4061536.38384327,3078224.18888045
6.321338,50.756932,4636,4061536.38384327,3078224.18888045
6.321338,50.756932,4637,4061536.38384327,3078224.18888045
6.321338,50.756932,4638,4061536.38384327,3078224.18888045
6.321338,50.756932,4639,4061536.38384327,3078224.18888045
6.359261,50.266305,4640,4061520.82883756,3023572.69376041
6.858843,51.32174,4641,4102103.4128499,3139242.63107644
6.270098,50.70178,4642,4057615.65017619,3072278.67899211
6.270098,50.70178,4643,4057615.65017619,3072278.67899211
6.270098,50.70178,4644,4057615.65017619,3072278.67899211
6.270098,50.70178,4645,4057615.65017619,3072278.67899211
6.270098,50.70178,4646,4057615.65017619,3072278.67899211
6.270098,50.70178,4647,4057615.65017619,3072278.67899211
6.270098,50.70178,4648,4057615.65017619,3072278.67899211
6.270098,50.70178,4649,4057615.65017619,3072278.67899211
6.270098,50.70178,4650,4057615.65017619,3072278.67899211
6.270098,50.70178,4651,4057615.65017619,3072278.67899211
6.270098,50.70178,4652,4057615.65017619,3072278.67899211
6.270098,50.70178,4653,4057615.65017619,3072278.67899211
6.323306,50.726667,4654,4061507.20778516,3074854.09475339
6.930562,51.41865,4655,4107549.560775,3149803.91307082
6.930562,51.41865,4656,4107549.560775,3149803.91307082
6.930562,51.41865,4657,4107549.560775,3149803.91307082
6.930562,51.41865,4658,4107549.560775,3149803.91307082
6.930562,51.41865,4659,4107549.560775,3149803.91307082
6.930562,51.41865,4660,4107549.560775,3149803.91307082
7.250944,51.418056,4661,4129813.76508063,3148850.3217857
7.250944,51.418056,4662,4129813.76508063,3148850.3217857
6.448138,49.856404,4663,4065669.21915952,2977717.53630456
6.560344,50.342486,4664,4076233.17860472,3031346.28182364
6.560344,50.342486,4665,4076233.17860472,3031346.28182364
6.560344,50.342486,4666,4076233.17860472,3031346.28182364
6.560344,50.342486,4667,4076233.17860472,3031346.28182364
6.560344,50.342486,4668,4076233.17860472,3031346.28182364
6.560344,50.342486,4669,4076233.17860472,3031346.28182364
6.560344,50.342486,4670,4076233.17860472,3031346.28182364
6.560344,50.342486,4671,4076233.17860472,3031346.28182364
6.560344,50.342486,4672,4076233.17860472,3031346.28182364
6.560344,50.342486,4673,4076233.17860472,3031346.28182364
6.359247,50.266291,4674,4061519.75549357,3023571.1877456
6.122293,50.86491,4675,4048144.1139696,3090946.41260607
6.122293,50.86491,4676,4048144.1139696,3090946.41260607
6.122293,50.86491,4677,4048144.1139696,3090946.41260607
6.122293,50.86491,4678,4048144.1139696,3090946.41260607
6.122293,50.86491,4679,4048144.1139696,3090946.41260607
6.122293,50.86491,4680,4048144.1139696,3090946.41260607
6.122293,50.86491,4681,4048144.1139696,3090946.41260607
6.122293,50.86491,4682,4048144.1139696,3090946.41260607
6.122293,50.86491,4683,4048144.1139696,3090946.41260607
6.122293,50.86491,4684,4048144.1139696,3090946.41260607
6.122293,50.86491,4685,4048144.1139696,3090946.41260607
6.122293,50.86491,4686,4048144.1139696,3090946.41260607
6.122293,50.86491,4687,4048144.1139696,3090946.41260607
6.122293,50.86491,4688,4048144.1139696,3090946.41260607
6.122293,50.86491,4689,4048144.1139696,3090946.41260607
6.122293,50.86491,4690,4048144.1139696,3090946.41260607
6.122293,50.86491,4691,4048144.1139696,3090946.41260607
6.3220121,50.7576781,4692,4061588.02333473,3078304.70810382
6.3220121,50.7576781,4693,4061588.02333473,3078304.70810382
6.3220121,50.7576781,4694,4061588.02333473,3078304.70810382
6.3220121,50.7576781,4695,4061588.02333473,3078304.70810382
7.250944,51.418056,4696,4129813.76508063,3148850.3217857
7.250944,51.418056,4697,4129813.76508063,3148850.3217857
7.250944,51.418056,4698,4129813.76508063,3148850.3217857
6.611662,49.763169,4699,4076942.74922936,2966802.381749
6.611662,49.763169,4700,4076942.74922936,2966802.381749
6.611662,49.763169,4701,4076942.74922936,2966802.381749
6.359259,50.266303,4702,4061520.67550274,3023572.47861542
6.298801,50.528889,4703,4058676.56111585,3052964.57957151
6.298801,50.528889,4704,4058676.56111585,3052964.57957151
6.298801,50.528889,4705,4058676.56111585,3052964.57957151
6.298801,50.528889,4706,4058676.56111585,3052964.57957151
7.033296,51.423306,4707,4114710.11286802,3150026.31947553
7.033296,51.423306,4708,4114710.11286802,3150026.31947553
7.033296,51.423306,4709,4114710.11286802,3150026.31947553
7.033296,51.423306,4710,4114710.11286802,3150026.31947553
7.033296,51.423306,4711,4114710.11286802,3150026.31947553
7.033296,51.423306,4712,4114710.11286802,3150026.31947553
7.033296,51.423306,4713,4114710.11286802,3150026.31947553
7.033296,51.423306,4714,4114710.11286802,3150026.31947553
7.033296,51.423306,4715,4114710.11286802,3150026.31947553
7.033296,51.423306,4716,4114710.11286802,3150026.31947553
7.033296,51.423306,4717,4114710.11286802,3150026.31947553
7.033296,51.423306,4718,4114710.11286802,3150026.31947553
7.033296,51.423306,4719,4114710.11286802,3150026.31947553
7.033296,51.423306,4720,4114710.11286802,3150026.31947553
7.033296,51.423306,4721,4114710.11286802,3150026.31947553
7.033296,51.423306,4722,4114710.11286802,3150026.31947553
7.033296,51.423306,4723,4114710.11286802,3150026.31947553
7.033296,51.423306,4724,4114710.11286802,3150026.31947553
7.033296,51.423306,4725,4114710.11286802,3150026.31947553
7.033296,51.423306,4726,4114710.11286802,3150026.31947553
7.033296,51.423306,4727,4114710.11286802,3150026.31947553
7.033296,51.423306,4728,4114710.11286802,3150026.31947553
7.033296,51.423306,4729,4114710.11286802,3150026.31947553
7.033296,51.423306,4730,4114710.11286802,3150026.31947553
7.033296,51.423306,4731,4114710.11286802,3150026.31947553
7.033296,51.423306,4732,4114710.11286802,3150026.31947553
7.033296,51.423306,4733,4114710.11286802,3150026.31947553
7.033296,51.423306,4734,4114710.11286802,3150026.31947553
7.033296,51.423306,4735,4114710.11286802,3150026.31947553
7.033296,51.423306,4736,4114710.11286802,3150026.31947553
7.033296,51.423306,4737,4114710.11286802,3150026.31947553
7.033296,51.423306,4738,4114710.11286802,3150026.31947553
7.033296,51.423306,4739,4114710.11286802,3150026.31947553
7.033296,51.423306,4740,4114710.11286802,3150026.31947553
7.033296,51.423306,4741,4114710.11286802,3150026.31947553
7.033296,51.423306,4742,4114710.11286802,3150026.31947553
7.033296,51.423306,4743,4114710.11286802,3150026.31947553
7.033296,51.423306,4744,4114710.11286802,3150026.31947553
7.033296,51.423306,4745,4114710.11286802,3150026.31947553
7.033296,51.423306,4746,4114710.11286802,3150026.31947553
7.033296,51.423306,4747,4114710.11286802,3150026.31947553
7.033296,51.423306,4748,4114710.11286802,3150026.31947553
7.033296,51.423306,4749,4114710.11286802,3150026.31947553
7.033296,51.423306,4750,4114710.11286802,3150026.31947553
7.033296,51.423306,4751,4114710.11286802,3150026.31947553
7.033296,51.423306,4752,4114710.11286802,3150026.31947553
7.033296,51.423306,4753,4114710.11286802,3150026.31947553
7.033296,51.423306,4754,4114710.11286802,3150026.31947553
7.033296,51.423306,4755,4114710.11286802,3150026.31947553
6.562701,51.384235,4756,4081809.24939794,3147118.17605917
6.562701,51.384235,4757,4081809.24939794,3147118.17605917
6.562701,51.384235,4758,4081809.24939794,3147118.17605917
6.562701,51.384235,4759,4081809.24939794,3147118.17605917
6.562701,51.384235,4760,4081809.24939794,3147118.17605917
6.562701,51.384235,4761,4081809.24939794,3147118.17605917
6.562701,51.384235,4762,4081809.24939794,3147118.17605917
6.562701,51.384235,4763,4081809.24939794,3147118.17605917
6.562701,51.384235,4764,4081809.24939794,3147118.17605917
6.562701,51.384235,4765,4081809.24939794,3147118.17605917
6.562701,51.384235,4766,4081809.24939794,3147118.17605917
6.562701,51.384235,4767,4081809.24939794,3147118.17605917
6.562701,51.384235,4768,4081809.24939794,3147118.17605917
6.562701,51.384235,4769,4081809.24939794,3147118.17605917
6.562701,51.384235,4770,4081809.24939794,3147118.17605917
6.562701,51.384235,4771,4081809.24939794,3147118.17605917
6.562701,51.384235,4772,4081809.24939794,3147118.17605917
6.562701,51.384235,4773,4081809.24939794,3147118.17605917
6.562701,51.384235,4774,4081809.24939794,3147118.17605917
6.562701,51.384235,4775,4081809.24939794,3147118.17605917
6.562701,51.384235,4776,4081809.24939794,3147118.17605917
6.562701,51.384235,4777,4081809.24939794,3147118.17605917
6.562701,51.384235,4778,4081809.24939794,3147118.17605917
6.562701,51.384235,4779,4081809.24939794,3147118.17605917
6.562701,51.384235,4780,4081809.24939794,3147118.17605917
6.562701,51.384235,4781,4081809.24939794,3147118.17605917
6.562701,51.384235,4782,4081809.24939794,3147118.17605917
6.562701,51.384235,4783,4081809.24939794,3147118.17605917
6.562701,51.384235,4784,4081809.24939794,3147118.17605917
6.562701,51.384235,4785,4081809.24939794,3147118.17605917
6.562701,51.384235,4786,4081809.24939794,3147118.17605917
6.562701,51.384235,4787,4081809.24939794,3147118.17605917
6.562701,51.384235,4788,4081809.24939794,3147118.17605917
6.562701,51.384235,4789,4081809.24939794,3147118.17605917
6.562701,51.384235,4790,4081809.24939794,3147118.17605917
6.562701,51.384235,4791,4081809.24939794,3147118.17605917
6.562701,51.384235,4792,4081809.24939794,3147118.17605917
6.562701,51.384235,4793,4081809.24939794,3147118.17605917
6.562701,51.384235,4794,4081809.24939794,3147118.17605917
6.833255,51.541882,4795,4101380.9132247,3163792.44634331
6.833255,51.541882,4796,4101380.9132247,3163792.44634331
6.833255,51.541882,4797,4101380.9132247,3163792.44634331
6.833255,51.541882,4798,4101380.9132247,3163792.44634331
6.833255,51.541882,4799,4101380.9132247,3163792.44634331
6.833255,51.541882,4800,4101380.9132247,3163792.44634331
6.833255,51.541882,4801,4101380.9132247,3163792.44634331
6.833255,51.541882,4802,4101380.9132247,3163792.44634331
6.833255,51.541882,4803,4101380.9132247,3163792.44634331
6.833255,51.541882,4804,4101380.9132247,3163792.44634331
7.142683,51.337388,4805,4121938.91102523,3140170.34488858
7.142683,51.337388,4806,4121938.91102523,3140170.34488858
7.077412,51.343183,4807,4117420.14925971,3140994.51862504
7.235178,51.511293,4808,4129109.78488038,3159258.73308156
7.257333,51.437,4809,4130336.80805924,3150940.00512908
6.284984,49.925429,4810,4054335.20257687,2985966.30849064
6.284984,49.925429,4811,4054335.20257687,2985966.30849064
6.284984,49.925429,4812,4054335.20257687,2985966.30849064
6.284984,49.925429,4813,4054335.20257687,2985966.30849064
6.284984,49.925429,4814,4054335.20257687,2985966.30849064
6.284984,49.925429,4815,4054335.20257687,2985966.30849064
6.284984,49.925429,4816,4054335.20257687,2985966.30849064
6.284984,49.925429,4817,4054335.20257687,2985966.30849064
6.284984,49.925429,4818,4054335.20257687,2985966.30849064
6.284984,49.925429,4819,4054335.20257687,2985966.30849064
6.284984,49.925429,4820,4054335.20257687,2985966.30849064
6.284984,49.925429,4821,4054335.20257687,2985966.30849064
6.284984,49.925429,4822,4054335.20257687,2985966.30849064
6.284984,49.925429,4823,4054335.20257687,2985966.30849064
6.284984,49.925429,4824,4054335.20257687,2985966.30849064
6.284984,49.925429,4825,4054335.20257687,2985966.30849064
6.284984,49.925429,4826,4054335.20257687,2985966.30849064
6.284984,49.925429,4827,4054335.20257687,2985966.30849064
6.44183,50.841698,4828,4070482.32354614,3087224.19492605
6.278448,50.578169,4829,4057511.54560629,3058513.39749469
6.278448,50.578169,4830,4057511.54560629,3058513.39749469
6.278448,50.578169,4831,4057511.54560629,3058513.39749469
6.968945,51.431025,4832,4110273.95089554,3151068.2289382
6.968945,51.431025,4833,4110273.95089554,3151068.2289382
6.274389,50.698722,4834,4057901.17682119,3071923.44996073
6.294149,50.735368,4835,4059500.02376362,3075924.72277902
6.294149,50.735368,4836,4059500.02376362,3075924.72277902
6.294149,50.735368,4837,4059500.02376362,3075924.72277902
6.294149,50.735368,4838,4059500.02376362,3075924.72277902
6.294149,50.735368,4839,4059500.02376362,3075924.72277902
6.294149,50.735368,4840,4059500.02376362,3075924.72277902
6.294149,50.735368,4841,4059500.02376362,3075924.72277902
6.294149,50.735368,4842,4059500.02376362,3075924.72277902
6.294149,50.735368,4843,4059500.02376362,3075924.72277902
6.294149,50.735368,4844,4059500.02376362,3075924.72277902
6.294149,50.735368,4845,4059500.02376362,3075924.72277902
6.294149,50.735368,4846,4059500.02376362,3075924.72277902
6.294149,50.735368,4847,4059500.02376362,3075924.72277902
6.294149,50.735368,4848,4059500.02376362,3075924.72277902
6.294149,50.735368,4849,4059500.02376362,3075924.72277902
6.294149,50.735368,4850,4059500.02376362,3075924.72277902
6.359241,50.266285,4851,4061519.29548884,3023570.54231075
6.359251,50.266295,4852,4061520.06216334,3023571.61803552
6.434867,50.225602,4853,4066686.66851939,3018785.14521334
6.321338,50.756932,4854,4061536.38384327,3078224.18888045
6.321338,50.756932,4855,4061536.38384327,3078224.18888045
6.321338,50.756932,4856,4061536.38384327,3078224.18888045
6.321338,50.756932,4857,4061536.38384327,3078224.18888045
7.257333,51.437,4858,4130336.80805924,3150940.00512908
7.257333,51.437,4859,4130336.80805924,3150940.00512908
7.257333,51.437,4860,4130336.80805924,3150940.00512908
6.417944,50.70277,4861,4068051.23120681,3071867.30288312
6.298195,51.049363,4862,4061541.34746979,3110802.80444502
6.298195,51.049363,4863,4061541.34746979,3110802.80444502
6.198452,50.676448,4864,4052416.43674975,3069724.21080462
6.198452,50.676448,4865,4052416.43674975,3069724.21080462
6.198452,50.676448,4866,4052416.43674975,3069724.21080462
6.198452,50.676448,4867,4052416.43674975,3069724.21080462
6.198452,50.676448,4868,4052416.43674975,3069724.21080462
