fid,L1,Lon,Lat,iucn_sr1
2113,2113,6.284316,50.14179,13
2114,2114,6.284316,50.14179,13
2115,2115,6.284316,50.14179,13
2116,2116,6.284316,50.14179,13
2117,2117,6.284316,50.14179,13
2118,2118,6.284316,50.14179,13
2119,2119,6.359242,50.266286,13
2120,2120,6.027223,50.947346,15
2121,2121,6.027223,50.947346,15
2122,2122,6.027223,50.947346,15
2123,2123,6.027223,50.947346,15
2124,2124,6.027223,50.947346,15
2125,2125,6.027223,50.947346,15
2126,2126,6.027223,50.947346,15
2127,2127,6.027223,50.947346,15
2128,2128,6.027223,50.947346,15
2129,2129,6.027223,50.947346,15
2130,2130,6.027223,50.947346,15
2131,2131,6.027223,50.947346,15
2132,2132,6.027223,50.947346,15
2133,2133,6.027223,50.947346,15
2134,2134,6.027223,50.947346,15
2135,2135,6.027223,50.947346,15
2136,2136,6.027223,50.947346,15
2137,2137,6.027223,50.947346,15
2138,2138,6.027223,50.947346,15
2139,2139,6.027223,50.947346,15
2140,2140,6.027223,50.947346,15
2141,2141,6.027223,50.947346,15
2142,2142,6.448141,49.856407,14
2143,2143,7.279486,51.448228,13
2144,2144,7.279486,51.448228,13
2145,2145,6.461713,50.314751,13
2146,2146,6.461713,50.314751,13
2147,2147,6.461713,50.314751,13
2148,2148,6.461713,50.314751,13
2149,2149,6.461713,50.314751,13
2150,2150,6.461713,50.314751,13
2151,2151,6.461713,50.314751,13
2152,2152,6.461713,50.314751,13
2153,2153,6.461713,50.314751,13
2154,2154,6.461713,50.314751,13
2155,2155,6.461713,50.314751,13
2156,2156,6.461713,50.314751,13
2157,2157,6.461713,50.314751,13
2158,2158,6.461713,50.314751,13
2159,2159,6.461713,50.314751,13
2160,2160,6.461713,50.314751,13
2161,2161,6.461713,50.314751,13
2162,2162,6.461713,50.314751,13
2163,2163,6.461713,50.314751,13
2164,2164,6.461713,50.314751,13
2165,2165,6.461713,50.314751,13
2166,2166,6.461713,50.314751,13
2167,2167,6.461713,50.314751,13
2168,2168,7.299677,51.455695,13
2169,2169,6.375219,50.789973,15
2170,2170,6.375219,50.789973,15
2171,2171,6.321338,50.756932,15
2172,2172,6.321338,50.756932,15
2173,2173,6.321338,50.756932,15
2174,2174,6.321338,50.756932,15
2175,2175,6.321338,50.756932,15
2176,2176,6.833255,51.541882,14
2177,2177,6.833255,51.541882,14
2178,2178,6.833255,51.541882,14
2179,2179,6.833255,51.541882,14
2180,2180,6.833255,51.541882,14
2181,2181,6.888018,50.009568,14
2182,2182,6.888018,50.009568,14
2183,2183,6.888018,50.009568,14
2184,2184,6.888018,50.009568,14
2185,2185,6.888018,50.009568,14
2186,2186,6.435246,49.920602,14
2187,2187,6.321338,50.756932,15
2188,2188,6.321338,50.756932,15
2189,2189,6.321338,50.756932,15
2190,2190,6.321338,50.756932,15
2191,2191,6.280058,50.113526,13
2192,2192,6.280058,50.113526,13
2193,2193,6.280058,50.113526,13
2194,2194,6.280058,50.113526,13
2195,2195,6.280058,50.113526,13
2196,2196,6.280058,50.113526,13
2197,2197,6.280058,50.113526,13
2198,2198,6.280058,50.113526,13
2199,2199,6.280058,50.113526,13
2200,2200,6.280058,50.113526,13
2201,2201,6.280058,50.113526,13
2202,2202,6.280058,50.113526,13
2203,2203,6.280058,50.113526,13
2204,2204,6.280058,50.113526,13
2205,2205,6.280058,50.113526,13
2206,2206,6.280058,50.113526,13
2207,2207,6.280058,50.113526,13
2208,2208,6.280058,50.113526,13
2209,2209,6.280058,50.113526,13
2210,2210,6.280058,50.113526,13
2211,2211,6.280058,50.113526,13
2212,2212,6.280058,50.113526,13
2213,2213,6.280058,50.113526,13
2214,2214,6.294149,50.735368,15
2215,2215,6.995988,51.403281,13
2216,2216,6.995988,51.403281,13
2217,2217,6.995988,51.403281,13
2218,2218,6.995988,51.403281,13
2219,2219,6.995988,51.403281,13
2220,2220,6.995988,51.403281,13
2221,2221,6.995988,51.403281,13
2222,2222,6.995988,51.403281,13
2223,2223,6.995988,51.403281,13
2224,2224,6.995988,51.403281,13
2225,2225,6.995988,51.403281,13
2226,2226,6.995988,51.403281,13
2227,2227,6.995988,51.403281,13
2228,2228,6.995988,51.403281,13
2229,2229,6.995988,51.403281,13
2230,2230,6.995988,51.403281,13
2231,2231,6.995988,51.403281,13
2232,2232,6.995988,51.403281,13
2233,2233,6.995988,51.403281,13
2234,2234,6.995988,51.403281,13
2235,2235,6.995988,51.403281,13
2236,2236,6.995988,51.403281,13
2237,2237,10.488179,49.864623,15
2238,2238,6.358216,50.550369,15
2239,2239,7.257333,51.437,13
2240,2240,7.257333,51.437,13
2241,2241,7.257333,51.437,13
2242,2242,7.257333,51.437,13
2243,2243,7.257333,51.437,13
2244,2244,7.257333,51.437,13
2245,2245,7.257333,51.437,13
2246,2246,7.257333,51.437,13
2247,2247,7.257333,51.437,13
2248,2248,7.257333,51.437,13
2249,2249,7.257333,51.437,13
2250,2250,7.257333,51.437,13
2251,2251,7.257333,51.437,13
2252,2252,7.257333,51.437,13
2253,2253,7.257333,51.437,13
2254,2254,6.431371,50.613929,16
2255,2255,6.431371,50.613929,16
2256,2256,6.431371,50.613929,16
2257,2257,6.431371,50.613929,16
2258,2258,6.431371,50.613929,16
2259,2259,6.307838,50.75414,15
2260,2260,6.846767,51.562273,12
2261,2261,6.846767,51.562273,12
2262,2262,6.846767,51.562273,12
2263,2263,6.846767,51.562273,12
2264,2264,7.55198,51.66687,13
2265,2265,7.55198,51.66687,13
2266,2266,7.55198,51.66687,13
2267,2267,7.55198,51.66687,13
2268,2268,7.55198,51.66687,13
2269,2269,7.55198,51.66687,13
2270,2270,6.403899,49.828069,14
2271,2271,6.403899,49.828069,14
2272,2272,6.403899,49.828069,14
2273,2273,6.403899,49.828069,14
2274,2274,6.403899,49.828069,14
2275,2275,6.403899,49.828069,14
2276,2276,6.321338,50.756932,15
2277,2277,6.321338,50.756932,15
2278,2278,6.321338,50.756932,15
2279,2279,6.321338,50.756932,15
2280,2280,6.321338,50.756932,15
2281,2281,6.321338,50.756932,15
2282,2282,6.321338,50.756932,15
2283,2283,6.321338,50.756932,15
2284,2284,6.321338,50.756932,15
2285,2285,6.321338,50.756932,15
2286,2286,6.321338,50.756932,15
2287,2287,6.321338,50.756932,15
2288,2288,6.321338,50.756932,15
2289,2289,6.321338,50.756932,15
2290,2290,6.321338,50.756932,15
2291,2291,6.321338,50.756932,15
2292,2292,6.590448,49.890914,14
2293,2293,6.590448,49.890914,14
2294,2294,6.590448,49.890914,14
2295,2295,6.590448,49.890914,14
2296,2296,6.590448,49.890914,14
2297,2297,6.590448,49.890914,14
2298,2298,6.590448,49.890914,14
2299,2299,6.590448,49.890914,14
2300,2300,6.590448,49.890914,14
2301,2301,6.590448,49.890914,14
2302,2302,6.590448,49.890914,14
2303,2303,6.590448,49.890914,14
2304,2304,6.590448,49.890914,14
2305,2305,6.354609,51.771382,12
2306,2306,6.354609,51.771382,12
2307,2307,6.354609,51.771382,12
2308,2308,6.354609,51.771382,12
2309,2309,6.354609,51.771382,12
2310,2310,6.354609,51.771382,12
2311,2311,6.354609,51.771382,12
2312,2312,6.354609,51.771382,12
2313,2313,6.354609,51.771382,12
2314,2314,6.354609,51.771382,12
2315,2315,6.354609,51.771382,12
2316,2316,6.354609,51.771382,12
2317,2317,6.354609,51.771382,12
2318,2318,6.354609,51.771382,12
2319,2319,6.354609,51.771382,12
2320,2320,6.354609,51.771382,12
2321,2321,6.354609,51.771382,12
2322,2322,6.354609,51.771382,12
2323,2323,6.512388,50.593152,16
2324,2324,6.512388,50.593152,16
2325,2325,6.512388,50.593152,16
2326,2326,6.251201,50.095489,13
2327,2327,6.846767,51.562273,12
2328,2328,6.846767,51.562273,12
2329,2329,6.846767,51.562273,12
2330,2330,6.846767,51.562273,12
2331,2331,6.846767,51.562273,12
2332,2332,6.846767,51.562273,12
2333,2333,6.846767,51.562273,12
2334,2334,6.846767,51.562273,12
2335,2335,6.846767,51.562273,12
2336,2336,6.846767,51.562273,12
2337,2337,6.846767,51.562273,12
2338,2338,6.846767,51.562273,12
2339,2339,6.846767,51.562273,12
2340,2340,6.846767,51.562273,12
2341,2341,6.846767,51.562273,12
2342,2342,6.846767,51.562273,12
2343,2343,6.846767,51.562273,12
2344,2344,6.846767,51.562273,12
2345,2345,6.846767,51.562273,12
2346,2346,6.846767,51.562273,12
2347,2347,6.846767,51.562273,12
2348,2348,6.846767,51.562273,12
2349,2349,6.846767,51.562273,12
2350,2350,6.846767,51.562273,12
2351,2351,6.366396,50.747078,15
2352,2352,6.391554,50.707151,15
2353,2353,6.391554,50.707151,15
2354,2354,6.391554,50.707151,15
2355,2355,6.391554,50.707151,15
2356,2356,6.391554,50.707151,15
2357,2357,6.391554,50.707151,15
2358,2358,6.391554,50.707151,15
2359,2359,6.391554,50.707151,15
2360,2360,6.391554,50.707151,15
2361,2361,6.391554,50.707151,15
2362,2362,6.391554,50.707151,15
2363,2363,6.391554,50.707151,15
2364,2364,6.391554,50.707151,15
2365,2365,6.391554,50.707151,15
2366,2366,6.391554,50.707151,15
2367,2367,6.391554,50.707151,15
2368,2368,6.391554,50.707151,15
2369,2369,6.391554,50.707151,15
2370,2370,6.391554,50.707151,15
2371,2371,6.391554,50.707151,15
2372,2372,6.391554,50.707151,15
2373,2373,6.391554,50.707151,15
2374,2374,6.391554,50.707151,15
2375,2375,6.391554,50.707151,15
2376,2376,6.346912,50.209456,13
2377,2377,6.321338,50.756932,15
2378,2378,6.359239,50.266283,13
2379,2379,6.359239,50.266283,13
2380,2380,6.359239,50.266283,13
2381,2381,6.359239,50.266283,13
2382,2382,6.359239,50.266283,13
2383,2383,6.359239,50.266283,13
2384,2384,6.359239,50.266283,13
2385,2385,6.359239,50.266283,13
2386,2386,6.359239,50.266283,13
2387,2387,6.359239,50.266283,13
2388,2388,6.359239,50.266283,13
2389,2389,6.359239,50.266283,13
2390,2390,6.359239,50.266283,13
2391,2391,6.359239,50.266283,13
2392,2392,6.359239,50.266283,13
2393,2393,6.278448,50.578169,15
2394,2394,6.734642,50.257929,13
2395,2395,6.734642,50.257929,13
2396,2396,6.734642,50.257929,13
2397,2397,6.734642,50.257929,13
2398,2398,6.734642,50.257929,13
2399,2399,6.734642,50.257929,13
2400,2400,6.734642,50.257929,13
2401,2401,6.734642,50.257929,13
2402,2402,6.734642,50.257929,13
2403,2403,6.734642,50.257929,13
2404,2404,6.734642,50.257929,13
2405,2405,6.734642,50.257929,13
2406,2406,6.734642,50.257929,13
2407,2407,6.734642,50.257929,13
2408,2408,6.2512,50.095488,13
2409,2409,6.303565,50.758872,15
2410,2410,6.303565,50.758872,15
2411,2411,6.303565,50.758872,15
2412,2412,6.303565,50.758872,15
2413,2413,6.303565,50.758872,15
2414,2414,6.303565,50.758872,15
2415,2415,6.303565,50.758872,15
2416,2416,6.303565,50.758872,15
2417,2417,6.303565,50.758872,15
2418,2418,6.303565,50.758872,15
2419,2419,6.303565,50.758872,15
2420,2420,6.303565,50.758872,15
2421,2421,6.303565,50.758872,15
2422,2422,6.303565,50.758872,15
2423,2423,6.303565,50.758872,15
2424,2424,6.303565,50.758872,15
2425,2425,6.303565,50.758872,15
2426,2426,6.303565,50.758872,15
2427,2427,6.303565,50.758872,15
2428,2428,6.303565,50.758872,15
2429,2429,6.303565,50.758872,15
2430,2430,6.303565,50.758872,15
2431,2431,6.303565,50.758872,15
2432,2432,6.303565,50.758872,15
2433,2433,6.303565,50.758872,15
2434,2434,6.303565,50.758872,15
2435,2435,6.303565,50.758872,15
2436,2436,6.303565,50.758872,15
2437,2437,6.303565,50.758872,15
2438,2438,6.303565,50.758872,15
2439,2439,6.513952,51.390638,14
2440,2440,6.513952,51.390638,14
2441,2441,6.513952,51.390638,14
2442,2442,6.513952,51.390638,14
2443,2443,6.513952,51.390638,14
2444,2444,6.513952,51.390638,14
2445,2445,6.513952,51.390638,14
2446,2446,6.513952,51.390638,14
2447,2447,6.513952,51.390638,14
2448,2448,6.968945,51.431025,13
2449,2449,6.968945,51.431025,13
2450,2450,6.43618,50.55541,16
2451,2451,6.43618,50.55541,16
2452,2452,6.43618,50.55541,16
2453,2453,6.43618,50.55541,16
2454,2454,6.43618,50.55541,16
2455,2455,6.43618,50.55541,16
2456,2456,6.43618,50.55541,16
2457,2457,6.43618,50.55541,16
2458,2458,6.43618,50.55541,16
2459,2459,6.43618,50.55541,16
2460,2460,6.43618,50.55541,16
2461,2461,6.43618,50.55541,16
2462,2462,6.43618,50.55541,16
2463,2463,6.43618,50.55541,16
2464,2464,7.55198,51.66687,13
2465,2465,7.55198,51.66687,13
2466,2466,7.55198,51.66687,13
2467,2467,7.55198,51.66687,13
2468,2468,7.55198,51.66687,13
2469,2469,7.55198,51.66687,13
2470,2470,7.55198,51.66687,13
2471,2471,7.55198,51.66687,13
2472,2472,7.55198,51.66687,13
2473,2473,7.55198,51.66687,13
2474,2474,6.493919,50.421674,16
2475,2475,6.326625,49.849103,14
2476,2476,6.326625,49.849103,14
2477,2477,6.326625,49.849103,14
2478,2478,6.326625,49.849103,14
2479,2479,6.326625,49.849103,14
2480,2480,6.326625,49.849103,14
2481,2481,6.326625,49.849103,14
2482,2482,6.326625,49.849103,14
2483,2483,6.326625,49.849103,14
2484,2484,6.326625,49.849103,14
2485,2485,6.326625,49.849103,14
2486,2486,6.326625,49.849103,14
2487,2487,6.326625,49.849103,14
2488,2488,6.326625,49.849103,14
2489,2489,6.326625,49.849103,14
2490,2490,6.326625,49.849103,14
2491,2491,6.326625,49.849103,14
2492,2492,6.326625,49.849103,14
2493,2493,6.326625,49.849103,14
2494,2494,6.326625,49.849103,14
2495,2495,6.326625,49.849103,14
2496,2496,6.326625,49.849103,14
2497,2497,6.326625,49.849103,14
2498,2498,6.326625,49.849103,14
2499,2499,6.326625,49.849103,14
2500,2500,6.326625,49.849103,14
2501,2501,6.326625,49.849103,14
2502,2502,6.326625,49.849103,14
2503,2503,6.326625,49.849103,14
2504,2504,6.326625,49.849103,14
2505,2505,6.326625,49.849103,14
2506,2506,6.326625,49.849103,14
2507,2507,6.326625,49.849103,14
2508,2508,6.326625,49.849103,14
2509,2509,6.326625,49.849103,14
2510,2510,6.326625,49.849103,14
2511,2511,6.326625,49.849103,14
2512,2512,6.326625,49.849103,14
2513,2513,6.326625,49.849103,14
2514,2514,6.326625,49.849103,14
2515,2515,6.326625,49.849103,14
2516,2516,6.326625,49.849103,14
2517,2517,6.326625,49.849103,14
2518,2518,6.326625,49.849103,14
2519,2519,6.326625,49.849103,14
2520,2520,6.326625,49.849103,14
2521,2521,6.326625,49.849103,14
2522,2522,6.326625,49.849103,14
2523,2523,6.326625,49.849103,14
2524,2524,6.326625,49.849103,14
2525,2525,6.326625,49.849103,14
2526,2526,6.326625,49.849103,14
2527,2527,6.326625,49.849103,14
2528,2528,6.326625,49.849103,14
2529,2529,6.326625,49.849103,14
2530,2530,6.326625,49.849103,14
2531,2531,6.326625,49.849103,14
2532,2532,7.250944,51.418056,13
2533,2533,7.250944,51.418056,13
2534,2534,6.359252,50.266296,13
2535,2535,6.3664,50.747082,15
2536,2536,6.995988,51.403281,13
2537,2537,6.995988,51.403281,13
2538,2538,6.995988,51.403281,13
2539,2539,6.995988,51.403281,13
2540,2540,6.995988,51.403281,13
2541,2541,6.995988,51.403281,13
2542,2542,6.995988,51.403281,13
2543,2543,6.995988,51.403281,13
2544,2544,6.434027,50.057222,14
2545,2545,6.434027,50.057222,14
2546,2546,6.434027,50.057222,14
2547,2547,6.434027,50.057222,14
2548,2548,6.434027,50.057222,14
2549,2549,6.434027,50.057222,14
2550,2550,6.434027,50.057222,14
2551,2551,6.434027,50.057222,14
2552,2552,6.434027,50.057222,14
2553,2553,6.434027,50.057222,14
2554,2554,6.434027,50.057222,14
2555,2555,6.434027,50.057222,14
2556,2556,6.434027,50.057222,14
2557,2557,6.434027,50.057222,14
2558,2558,6.434027,50.057222,14
2559,2559,6.434027,50.057222,14
2560,2560,6.434027,50.057222,14
2561,2561,6.434027,50.057222,14
2562,2562,6.434027,50.057222,14
2563,2563,6.434027,50.057222,14
2564,2564,6.323306,50.726667,15
2565,2565,6.323306,50.726667,15
2566,2566,6.323306,50.726667,15
2567,2567,6.323306,50.726667,15
2568,2568,6.323306,50.726667,15
2569,2569,6.323306,50.726667,15
2570,2570,6.323306,50.726667,15
2571,2571,6.323306,50.726667,15
2572,2572,6.323306,50.726667,15
2573,2573,6.323306,50.726667,15
2574,2574,6.323306,50.726667,15
2575,2575,6.323306,50.726667,15
2576,2576,6.323306,50.726667,15
2577,2577,6.323306,50.726667,15
2578,2578,6.323306,50.726667,15
2579,2579,6.323306,50.726667,15
2580,2580,6.323306,50.726667,15
2581,2581,6.323306,50.726667,15
2582,2582,6.323306,50.726667,15
2583,2583,6.323306,50.726667,15
2584,2584,6.323306,50.726667,15
2585,2585,6.323306,50.726667,15
2586,2586,6.323306,50.726667,15
2587,2587,6.323306,50.726667,15
2588,2588,6.323306,50.726667,15
2589,2589,6.323306,50.726667,15
2590,2590,6.930562,51.41865,13
2591,2591,6.232078,50.746724,15
2592,2592,6.232078,50.746724,15
2593,2593,6.232078,50.746724,15
2594,2594,6.232078,50.746724,15
2595,2595,6.232078,50.746724,15
2596,2596,6.232078,50.746724,15
2597,2597,6.232078,50.746724,15
2598,2598,6.232078,50.746724,15
2599,2599,6.930562,51.41865,13
2600,2600,6.405269,49.919317,14
2601,2601,6.405269,49.919317,14
2602,2602,6.405269,49.919317,14
2603,2603,6.323636,50.657736,15
2604,2604,6.323306,50.726667,15
2605,2605,6.323306,50.726667,15
2606,2606,6.323306,50.726667,15
2607,2607,6.323306,50.726667,15
2608,2608,6.323306,50.726667,15
2609,2609,6.323306,50.726667,15
2610,2610,6.251196,50.095484,13
2611,2611,6.251196,50.095484,13
2612,2612,6.448149,49.856415,14
2613,2613,6.270098,50.70178,15
2614,2614,6.270098,50.70178,15
2615,2615,6.270098,50.70178,15
2616,2616,6.270098,50.70178,15
2617,2617,6.270098,50.70178,15
2618,2618,6.270098,50.70178,15
2619,2619,6.210666,50.764826,15
2620,2620,6.210666,50.764826,15
2621,2621,6.210666,50.764826,15
2622,2622,6.428362,50.681882,16
2623,2623,6.278448,50.578169,15
2624,2624,6.278448,50.578169,15
2625,2625,6.278448,50.578169,15
2626,2626,6.278448,50.578169,15
2627,2627,6.278448,50.578169,15
2628,2628,6.278448,50.578169,15
2629,2629,6.278448,50.578169,15
2630,2630,6.278448,50.578169,15
2631,2631,6.278448,50.578169,15
2632,2632,6.278448,50.578169,15
2633,2633,6.270098,50.70178,15
2634,2634,6.270098,50.70178,15
2635,2635,6.270098,50.70178,15
2636,2636,6.202638,50.568565,15
2637,2637,6.202638,50.568565,15
2638,2638,6.202638,50.568565,15
2639,2639,6.202638,50.568565,15
2640,2640,6.202638,50.568565,15
2641,2641,6.202638,50.568565,15
2642,2642,6.202638,50.568565,15
2643,2643,6.202638,50.568565,15
2644,2644,6.202638,50.568565,15
2645,2645,6.202638,50.568565,15
2646,2646,9.49,51.8,13
2647,2647,9.49,51.8,13
2648,2648,9.49,51.8,13
2649,2649,9.49,51.8,13
2650,2650,9.49,51.8,13
2651,2651,9.49,51.8,13
2652,2652,6.213533,50.053375,13
2653,2653,6.213533,50.053375,13
2654,2654,6.213533,50.053375,13
2655,2655,6.213533,50.053375,13
2656,2656,6.968945,51.431025,13
2657,2657,6.280058,50.113526,13
2658,2658,6.280058,50.113526,13
2659,2659,6.280058,50.113526,13
2660,2660,6.280058,50.113526,13
2661,2661,6.280058,50.113526,13
2662,2662,6.280058,50.113526,13
2663,2663,6.280058,50.113526,13
2664,2664,6.280058,50.113526,13
2665,2665,6.280058,50.113526,13
2666,2666,6.280058,50.113526,13
2667,2667,6.280058,50.113526,13
2668,2668,6.280058,50.113526,13
2669,2669,6.280058,50.113526,13
2670,2670,6.280058,50.113526,13
2671,2671,6.280058,50.113526,13
2672,2672,6.280058,50.113526,13
2673,2673,6.280058,50.113526,13
2674,2674,6.280058,50.113526,13
2675,2675,6.280058,50.113526,13
2676,2676,6.280058,50.113526,13
2677,2677,6.280058,50.113526,13
2678,2678,6.280058,50.113526,13
2679,2679,6.280058,50.113526,13
2680,2680,6.280058,50.113526,13
2681,2681,6.280058,50.113526,13
2682,2682,6.280058,50.113526,13
2683,2683,6.280058,50.113526,13
2684,2684,6.280058,50.113526,13
2685,2685,6.280058,50.113526,13
2686,2686,6.280058,50.113526,13
2687,2687,6.280058,50.113526,13
2688,2688,6.280058,50.113526,13
2689,2689,6.280058,50.113526,13
2690,2690,6.280058,50.113526,13
2691,2691,6.280058,50.113526,13
2692,2692,6.280058,50.113526,13
2693,2693,6.280058,50.113526,13
2694,2694,6.280058,50.113526,13
2695,2695,6.280058,50.113526,13
2696,2696,6.280058,50.113526,13
2697,2697,6.280058,50.113526,13
2698,2698,6.280058,50.113526,13
2699,2699,6.280058,50.113526,13
2700,2700,6.280058,50.113526,13
2701,2701,6.280058,50.113526,13
2702,2702,6.280058,50.113526,13
2703,2703,6.280058,50.113526,13
2704,2704,6.280058,50.113526,13
2705,2705,6.280058,50.113526,13
2706,2706,6.280058,50.113526,13
2707,2707,6.280058,50.113526,13
2708,2708,6.280058,50.113526,13
2709,2709,6.280058,50.113526,13
2710,2710,6.280058,50.113526,13
2711,2711,6.280058,50.113526,13
2712,2712,6.280058,50.113526,13
2713,2713,6.280058,50.113526,13
2714,2714,6.280058,50.113526,13
2715,2715,6.280058,50.113526,13
2716,2716,6.280058,50.113526,13
2717,2717,6.280058,50.113526,13
2718,2718,6.280058,50.113526,13
2719,2719,6.280058,50.113526,13
2720,2720,6.280058,50.113526,13
2721,2721,6.280058,50.113526,13
2722,2722,6.280058,50.113526,13
2723,2723,6.280058,50.113526,13
2724,2724,6.280058,50.113526,13
2725,2725,6.280058,50.113526,13
2726,2726,6.280058,50.113526,13
2727,2727,6.280058,50.113526,13
2728,2728,6.280058,50.113526,13
2729,2729,6.280058,50.113526,13
2730,2730,6.280058,50.113526,13
2731,2731,6.198452,50.676448,15
2732,2732,6.198452,50.676448,15
2733,2733,6.198452,50.676448,15
2734,2734,6.448148,49.856414,14
2735,2735,7.033296,51.423306,13
2736,2736,7.033296,51.423306,13
2737,2737,7.033296,51.423306,13
2738,2738,6.44814,49.856406,14
2739,2739,6.995988,51.403281,13
2740,2740,6.995988,51.403281,13
2741,2741,6.995988,51.403281,13
2742,2742,6.995988,51.403281,13
2743,2743,6.995988,51.403281,13
2744,2744,6.995988,51.403281,13
2745,2745,6.995988,51.403281,13
2746,2746,6.995988,51.403281,13
2747,2747,6.995988,51.403281,13
2748,2748,6.995988,51.403281,13
2749,2749,6.995988,51.403281,13
2750,2750,6.995988,51.403281,13
2751,2751,6.995988,51.403281,13
2752,2752,6.995988,51.403281,13
2753,2753,6.995988,51.403281,13
2754,2754,6.995988,51.403281,13
2755,2755,6.995988,51.403281,13
2756,2756,6.995988,51.403281,13
2757,2757,6.995988,51.403281,13
2758,2758,6.995988,51.403281,13
2759,2759,6.995988,51.403281,13
2760,2760,6.995988,51.403281,13
2761,2761,6.995988,51.403281,13
2762,2762,6.995988,51.403281,13
2763,2763,6.995988,51.403281,13
2764,2764,6.995988,51.403281,13
2765,2765,6.995988,51.403281,13
2766,2766,6.995988,51.403281,13
2767,2767,6.995988,51.403281,13
2768,2768,6.995988,51.403281,13
2769,2769,6.995988,51.403281,13
2770,2770,6.995988,51.403281,13
2771,2771,6.995988,51.403281,13
2772,2772,6.995988,51.403281,13
2773,2773,6.995988,51.403281,13
2774,2774,6.417944,50.70277,16
2775,2775,6.417944,50.70277,16
2776,2776,6.417944,50.70277,16
2777,2777,6.417944,50.70277,16
2778,2778,6.417944,50.70277,16
2779,2779,6.323633,50.657733,15
2780,2780,7.235178,51.511293,13
2781,2781,7.235178,51.511293,13
2782,2782,6.245711,50.508012,15
2783,2783,6.245711,50.508012,15
2784,2784,6.245711,50.508012,15
2785,2785,6.245711,50.508012,15
2786,2786,6.245711,50.508012,15
2787,2787,6.245711,50.508012,15
2788,2788,6.245711,50.508012,15
2789,2789,6.245711,50.508012,15
2790,2790,6.245711,50.508012,15
2791,2791,6.245711,50.508012,15
2792,2792,6.995988,51.403281,13
2793,2793,6.371654,50.764144,15
2794,2794,6.371654,50.764144,15
2795,2795,6.371654,50.764144,15
2796,2796,6.371654,50.764144,15
2797,2797,6.371654,50.764144,15
2798,2798,6.371654,50.764144,15
2799,2799,6.371654,50.764144,15
2800,2800,6.371654,50.764144,15
2801,2801,6.371654,50.764144,15
2802,2802,6.371654,50.764144,15
2803,2803,6.371654,50.764144,15
2804,2804,6.371654,50.764144,15
2805,2805,6.371654,50.764144,15
2806,2806,6.371654,50.764144,15
2807,2807,6.371654,50.764144,15
2808,2808,6.371654,50.764144,15
2809,2809,6.371654,50.764144,15
2810,2810,6.43618,50.55541,16
2811,2811,6.43618,50.55541,16
2812,2812,6.198452,50.676448,15
2813,2813,6.198452,50.676448,15
2814,2814,6.198452,50.676448,15
2815,2815,6.198452,50.676448,15
2816,2816,6.198452,50.676448,15
2817,2817,6.198452,50.676448,15
2818,2818,6.198452,50.676448,15
2819,2819,6.198452,50.676448,15
2820,2820,6.198452,50.676448,15
2821,2821,6.198452,50.676448,15
2822,2822,6.198452,50.676448,15
2823,2823,6.198452,50.676448,15
2824,2824,6.418822,51.177977,16
2825,2825,6.418822,51.177977,16
2826,2826,6.418822,51.177977,16
2827,2827,6.418822,51.177977,16
2828,2828,6.418822,51.177977,16
2829,2829,6.418822,51.177977,16
2830,2830,6.418822,51.177977,16
2831,2831,6.418822,51.177977,16
2832,2832,6.418822,51.177977,16
2833,2833,6.418822,51.177977,16
2834,2834,6.227066,50.248808,13
2835,2835,6.227066,50.248808,13
2836,2836,6.227066,50.248808,13
2837,2837,6.227066,50.248808,13
2838,2838,6.227066,50.248808,13
2839,2839,6.227066,50.248808,13
2840,2840,6.227066,50.248808,13
2841,2841,6.227066,50.248808,13
2842,2842,6.227066,50.248808,13
2843,2843,6.227066,50.248808,13
2844,2844,6.227066,50.248808,13
2845,2845,6.227066,50.248808,13
2846,2846,6.227066,50.248808,13
2847,2847,7.250944,51.418056,13
2848,2848,7.250944,51.418056,13
2849,2849,7.250944,51.418056,13
2850,2850,7.250944,51.418056,13
2851,2851,7.250944,51.418056,13
2852,2852,6.243033,50.756521,15
2853,2853,6.243033,50.756521,15
2854,2854,6.321338,50.756932,15
2855,2855,6.321338,50.756932,15
2856,2856,6.321338,50.756932,15
2857,2857,6.321338,50.756932,15
2858,2858,6.321338,50.756932,15
2859,2859,6.321338,50.756932,15
2860,2860,6.321338,50.756932,15
2861,2861,6.321338,50.756932,15
2862,2862,6.321338,50.756932,15
2863,2863,6.321338,50.756932,15
2864,2864,6.448138,49.856404,14
2865,2865,6.389539,49.845261,14
2866,2866,6.389539,49.845261,14
2867,2867,6.389539,49.845261,14
2868,2868,6.389539,49.845261,14
2869,2869,6.652989,49.719908,14
2870,2870,7.048501,51.436599,13
2871,2871,7.048501,51.436599,13
2872,2872,6.405269,49.919317,14
2873,2873,6.448138,49.856404,14
2874,2874,6.448138,49.856404,14
2875,2875,6.448138,49.856404,14
2876,2876,6.448138,49.856404,14
2877,2877,6.448138,49.856404,14
2878,2878,6.448138,49.856404,14
2879,2879,6.448138,49.856404,14
2880,2880,6.448138,49.856404,14
2881,2881,6.448138,49.856404,14
2882,2882,6.448138,49.856404,14
2883,2883,6.448138,49.856404,14
2884,2884,6.448138,49.856404,14
2885,2885,6.448138,49.856404,14
2886,2886,6.448138,49.856404,14
2887,2887,6.448138,49.856404,14
2888,2888,6.366387,50.747069,15
2889,2889,6.366387,50.747069,15
2890,2890,6.366387,50.747069,15
