fid,L1,Lon,Lat,iucn_rwr1
3870,3870,6.270098,50.70178,0.00516997
3871,3871,6.560344,50.342486,0.00469956
3872,3872,6.560344,50.342486,0.00469956
3873,3873,6.560344,50.342486,0.00469956
3874,3874,6.560344,50.342486,0.00469956
3875,3875,6.560344,50.342486,0.00469956
3876,3876,6.560344,50.342486,0.00469956
3877,3877,6.560344,50.342486,0.00469956
3878,3878,6.560344,50.342486,0.00469956
3879,3879,6.560344,50.342486,0.00469956
3880,3880,6.560344,50.342486,0.00469956
3881,3881,6.560344,50.342486,0.00469956
3882,3882,6.560344,50.342486,0.00469956
3883,3883,6.560344,50.342486,0.00469956
3884,3884,6.280058,50.113526,0.0042121
3885,3885,6.280058,50.113526,0.0042121
3886,3886,6.280058,50.113526,0.0042121
3887,3887,6.280058,50.113526,0.0042121
3888,3888,6.280058,50.113526,0.0042121
3889,3889,6.280058,50.113526,0.0042121
3890,3890,6.280058,50.113526,0.0042121
3891,3891,6.280058,50.113526,0.0042121
3892,3892,6.280058,50.113526,0.0042121
3893,3893,6.280058,50.113526,0.0042121
3894,3894,6.280058,50.113526,0.0042121
3895,3895,6.280058,50.113526,0.0042121
3896,3896,6.280058,50.113526,0.0042121
3897,3897,6.280058,50.113526,0.0042121
3898,3898,6.280058,50.113526,0.0042121
3899,3899,6.280058,50.113526,0.0042121
3900,3900,6.280058,50.113526,0.0042121
3901,3901,6.280058,50.113526,0.0042121
3902,3902,6.280058,50.113526,0.0042121
3903,3903,6.280058,50.113526,0.0042121
3904,3904,6.280058,50.113526,0.0042121
3905,3905,6.280058,50.113526,0.0042121
3906,3906,6.280058,50.113526,0.0042121
3907,3907,6.280058,50.113526,0.0042121
3908,3908,6.280058,50.113526,0.0042121
3909,3909,6.280058,50.113526,0.0042121
3910,3910,6.280058,50.113526,0.0042121
3911,3911,6.280058,50.113526,0.0042121
3912,3912,6.280058,50.113526,0.0042121
3913,3913,6.280058,50.113526,0.0042121
3914,3914,6.280058,50.113526,0.0042121
3915,3915,6.280058,50.113526,0.0042121
3916,3916,6.280058,50.113526,0.0042121
3917,3917,6.280058,50.113526,0.0042121
3918,3918,6.280058,50.113526,0.0042121
3919,3919,6.280058,50.113526,0.0042121
3920,3920,6.280058,50.113526,0.0042121
3921,3921,6.280058,50.113526,0.0042121
3922,3922,6.280058,50.113526,0.0042121
3923,3923,6.280058,50.113526,0.0042121
3924,3924,6.280058,50.113526,0.0042121
3925,3925,6.280058,50.113526,0.0042121
3926,3926,6.280058,50.113526,0.0042121
3927,3927,6.280058,50.113526,0.0042121
3928,3928,6.280058,50.113526,0.0042121
3929,3929,6.280058,50.113526,0.0042121
3930,3930,6.280058,50.113526,0.0042121
3931,3931,6.280058,50.113526,0.0042121
3932,3932,6.280058,50.113526,0.0042121
3933,3933,6.280058,50.113526,0.0042121
3934,3934,6.280058,50.113526,0.0042121
3935,3935,6.280058,50.113526,0.0042121
3936,3936,6.280058,50.113526,0.0042121
3937,3937,6.280058,50.113526,0.0042121
3938,3938,6.280058,50.113526,0.0042121
3939,3939,6.280058,50.113526,0.0042121
3940,3940,6.280058,50.113526,0.0042121
3941,3941,6.280058,50.113526,0.0042121
3942,3942,6.280058,50.113526,0.0042121
3943,3943,6.280058,50.113526,0.0042121
3944,3944,6.280058,50.113526,0.0042121
3945,3945,6.280058,50.113526,0.0042121
3946,3946,6.280058,50.113526,0.0042121
3947,3947,6.280058,50.113526,0.0042121
3948,3948,6.280058,50.113526,0.0042121
3949,3949,6.280058,50.113526,0.0042121
3950,3950,6.280058,50.113526,0.0042121
3951,3951,6.280058,50.113526,0.0042121
3952,3952,6.280058,50.113526,0.0042121
3953,3953,6.280058,50.113526,0.0042121
3954,3954,6.280058,50.113526,0.0042121
3955,3955,6.280058,50.113526,0.0042121
3956,3956,6.995988,51.403281,0.0042121
3957,3957,6.995988,51.403281,0.0042121
3958,3958,6.995988,51.403281,0.0042121
3959,3959,6.995988,51.403281,0.0042121
3960,3960,6.995988,51.403281,0.0042121
3961,3961,6.995988,51.403281,0.0042121
3962,3962,6.995988,51.403281,0.0042121
3963,3963,6.995988,51.403281,0.0042121
3964,3964,6.995988,51.403281,0.0042121
3965,3965,6.995988,51.403281,0.0042121
3966,3966,6.995988,51.403281,0.0042121
3967,3967,6.995988,51.403281,0.0042121
3968,3968,6.995988,51.403281,0.0042121
3969,3969,6.995988,51.403281,0.0042121
3970,3970,6.995988,51.403281,0.0042121
3971,3971,6.995988,51.403281,0.0042121
3972,3972,6.359272,50.266316,0.00469956
3973,3973,6.3220121,50.7576781,0.00516997
3974,3974,6.3220121,50.7576781,0.00516997
3975,3975,6.502343,50.624291,0.00538287
3976,3976,6.401072,50.574681,0.00538287
3977,3977,6.401072,50.574681,0.00538287
3978,3978,6.401072,50.574681,0.00538287
3979,3979,6.401072,50.574681,0.00538287
3980,3980,6.401072,50.574681,0.00538287
3981,3981,6.401072,50.574681,0.00538287
3982,3982,6.401072,50.574681,0.00538287
3983,3983,6.401072,50.574681,0.00538287
3984,3984,6.401072,50.574681,0.00538287
3985,3985,6.401072,50.574681,0.00538287
3986,3986,6.401072,50.574681,0.00538287
3987,3987,6.401072,50.574681,0.00538287
3988,3988,6.401072,50.574681,0.00538287
3989,3989,6.401072,50.574681,0.00538287
3990,3990,6.401072,50.574681,0.00538287
3991,3991,6.401072,50.574681,0.00538287
3992,3992,6.401072,50.574681,0.00538287
3993,3993,5.989102,50.982539,0.0042121
3994,3994,5.989102,50.982539,0.0042121
3995,3995,5.989102,50.982539,0.0042121
3996,3996,5.989102,50.982539,0.0042121
3997,3997,5.989102,50.982539,0.0042121
3998,3998,5.989102,50.982539,0.0042121
3999,3999,5.989102,50.982539,0.0042121
4000,4000,5.989102,50.982539,0.0042121
4001,4001,5.989102,50.982539,0.0042121
4002,4002,5.989102,50.982539,0.0042121
4003,4003,5.989102,50.982539,0.0042121
4004,4004,5.989102,50.982539,0.0042121
4005,4005,5.989102,50.982539,0.0042121
4006,4006,5.989102,50.982539,0.0042121
4007,4007,5.989102,50.982539,0.0042121
4008,4008,5.989102,50.982539,0.0042121
4009,4009,5.989102,50.982539,0.0042121
4010,4010,5.989102,50.982539,0.0042121
4011,4011,5.989102,50.982539,0.0042121
4012,4012,6.502341,50.624289,0.00538287
4013,4013,6.632222,50.189603,0.00469956
4014,4014,6.632222,50.189603,0.00469956
4015,4015,6.632222,50.189603,0.00469956
4016,4016,6.632222,50.189603,0.00469956
4017,4017,6.632222,50.189603,0.00469956
4018,4018,6.389539,49.845261,0.00491246
4019,4019,6.389539,49.845261,0.00491246
4020,4020,6.389539,49.845261,0.00491246
4021,4021,6.389539,49.845261,0.00491246
4022,4022,6.389539,49.845261,0.00491246
4023,4023,6.389539,49.845261,0.00491246
4024,4024,6.389539,49.845261,0.00491246
4025,4025,6.389539,49.845261,0.00491246
4026,4026,6.389539,49.845261,0.00491246
4027,4027,6.389539,49.845261,0.00491246
4028,4028,6.389539,49.845261,0.00491246
4029,4029,6.389539,49.845261,0.00491246
4030,4030,6.389539,49.845261,0.00491246
4031,4031,6.366397,50.747079,0.00516997
4032,4032,6.448528,50.589497,0.00538287
4033,4033,6.448138,49.856404,0.00491246
4034,4034,6.448138,49.856404,0.00491246
4035,4035,6.448138,49.856404,0.00491246
4036,4036,6.448138,49.856404,0.00491246
4037,4037,6.448138,49.856404,0.00491246
4038,4038,6.448138,49.856404,0.00491246
4039,4039,6.448138,49.856404,0.00491246
4040,4040,6.448138,49.856404,0.00491246
4041,4041,6.431371,50.613929,0.00538287
4042,4042,6.431371,50.613929,0.00538287
4043,4043,6.431371,50.613929,0.00538287
4044,4044,6.431371,50.613929,0.00538287
4045,4045,6.431371,50.613929,0.00538287
4046,4046,6.431371,50.613929,0.00538287
4047,4047,6.431371,50.613929,0.00538287
4048,4048,6.431371,50.613929,0.00538287
4049,4049,6.412351,50.740461,0.00538287
4050,4050,6.412351,50.740461,0.00538287
4051,4051,6.412351,50.740461,0.00538287
4052,4052,6.412351,50.740461,0.00538287
4053,4053,6.412351,50.740461,0.00538287
4054,4054,6.412351,50.740461,0.00538287
4055,4055,6.412351,50.740461,0.00538287
4056,4056,6.412351,50.740461,0.00538287
4057,4057,6.412351,50.740461,0.00538287
4058,4058,7.104182,51.199496,0.00499513
4059,4059,7.104182,51.199496,0.00499513
4060,4060,7.104182,51.199496,0.00499513
4061,4061,6.995988,51.403281,0.0042121
4062,4062,6.995988,51.403281,0.0042121
4063,4063,6.170181,50.152251,0.0042121
4064,4064,6.170181,50.152251,0.0042121
4065,4065,6.170181,50.152251,0.0042121
4066,4066,6.170181,50.152251,0.0042121
4067,4067,6.170181,50.152251,0.0042121
4068,4068,6.170181,50.152251,0.0042121
4069,4069,6.170181,50.152251,0.0042121
4070,4070,6.170181,50.152251,0.0042121
4071,4071,6.366399,50.747081,0.00516997
4072,4072,6.35927,50.266314,0.00469956
4073,4073,6.448138,49.856404,0.00491246
4074,4074,6.448138,49.856404,0.00491246
4075,4075,6.448138,49.856404,0.00491246
4076,4076,6.448138,49.856404,0.00491246
4077,4077,6.448138,49.856404,0.00491246
4078,4078,6.448138,49.856404,0.00491246
4079,4079,6.448138,49.856404,0.00491246
4080,4080,6.448138,49.856404,0.00491246
4081,4081,6.448138,49.856404,0.00491246
4082,4082,6.448138,49.856404,0.00491246
4083,4083,6.448138,49.856404,0.00491246
4084,4084,6.448138,49.856404,0.00491246
4085,4085,6.448138,49.856404,0.00491246
4086,4086,6.448138,49.856404,0.00491246
4087,4087,6.448138,49.856404,0.00491246
4088,4088,6.448138,49.856404,0.00491246
4089,4089,6.448138,49.856404,0.00491246
4090,4090,6.448138,49.856404,0.00491246
4091,4091,6.279368,50.562297,0.00516997
4092,4092,6.426492,50.680758,0.00538287
4093,4093,6.426492,50.680758,0.00538287
4094,4094,6.426492,50.680758,0.00538287
4095,4095,6.426492,50.680758,0.00538287
4096,4096,6.426492,50.680758,0.00538287
4097,4097,6.403899,49.828069,0.00491246
4098,4098,6.995988,51.403281,0.0042121
4099,4099,6.995988,51.403281,0.0042121
4100,4100,6.995988,51.403281,0.0042121
4101,4101,6.995988,51.403281,0.0042121
4102,4102,6.995988,51.403281,0.0042121
4103,4103,6.995988,51.403281,0.0042121
4104,4104,6.995988,51.403281,0.0042121
4105,4105,6.995988,51.403281,0.0042121
4106,4106,6.995988,51.403281,0.0042121
4107,4107,6.995988,51.403281,0.0042121
4108,4108,6.995988,51.403281,0.0042121
4109,4109,6.995988,51.403281,0.0042121
4110,4110,6.995988,51.403281,0.0042121
4111,4111,6.995988,51.403281,0.0042121
4112,4112,6.995988,51.403281,0.0042121
4113,4113,6.995988,51.403281,0.0042121
4114,4114,6.995988,51.403281,0.0042121
4115,4115,6.995988,51.403281,0.0042121
4116,4116,6.995988,51.403281,0.0042121
4117,4117,6.101372,50.83677,0.00516997
4118,4118,6.101372,50.83677,0.00516997
4119,4119,6.101372,50.83677,0.00516997
4120,4120,6.101372,50.83677,0.00516997
4121,4121,6.101372,50.83677,0.00516997
4122,4122,6.101372,50.83677,0.00516997
4123,4123,6.101372,50.83677,0.00516997
4124,4124,6.179619,50.102032,0.00476051
4125,4125,6.179619,50.102032,0.00476051
4126,4126,6.179619,50.102032,0.00476051
4127,4127,6.179619,50.102032,0.00476051
4128,4128,6.359651,50.735089,0.00516997
4129,4129,6.359651,50.735089,0.00516997
4130,4130,6.359651,50.735089,0.00516997
4131,4131,6.359651,50.735089,0.00516997
4132,4132,6.359651,50.735089,0.00516997
4133,4133,6.359651,50.735089,0.00516997
4134,4134,6.375219,50.789973,0.00516997
4135,4135,6.375219,50.789973,0.00516997
4136,4136,6.375219,50.789973,0.00516997
4137,4137,6.375219,50.789973,0.00516997
4138,4138,6.375219,50.789973,0.00516997
4139,4139,6.972078,51.382679,0.0042121
4140,4140,6.198452,50.676448,0.00516997
4141,4141,6.995988,51.403281,0.0042121
4142,4142,6.43618,50.55541,0.00538287
4143,4143,6.43618,50.55541,0.00538287
4144,4144,6.43618,50.55541,0.00538287
4145,4145,6.43618,50.55541,0.00538287
4146,4146,6.43618,50.55541,0.00538287
4147,4147,6.43618,50.55541,0.00538287
4148,4148,6.43618,50.55541,0.00538287
4149,4149,6.43618,50.55541,0.00538287
4150,4150,6.43618,50.55541,0.00538287
4151,4151,6.43618,50.55541,0.00538287
4152,4152,6.43618,50.55541,0.00538287
4153,4153,6.43618,50.55541,0.00538287
4154,4154,6.43618,50.55541,0.00538287
4155,4155,6.43618,50.55541,0.00538287
4156,4156,6.43618,50.55541,0.00538287
4157,4157,6.43618,50.55541,0.00538287
4158,4158,6.43618,50.55541,0.00538287
4159,4159,6.43618,50.55541,0.00538287
4160,4160,6.43618,50.55541,0.00538287
4161,4161,6.43618,50.55541,0.00538287
4162,4162,6.43618,50.55541,0.00538287
4163,4163,6.43618,50.55541,0.00538287
4164,4164,6.43618,50.55541,0.00538287
4165,4165,6.43618,50.55541,0.00538287
4166,4166,6.43618,50.55541,0.00538287
4167,4167,6.43618,50.55541,0.00538287
4168,4168,6.43618,50.55541,0.00538287
4169,4169,10.488179,49.864623,0.00459236
4170,4170,6.389539,49.845261,0.00491246
4171,4171,6.389539,49.845261,0.00491246
4172,4172,6.389539,49.845261,0.00491246
4173,4173,6.389539,49.845261,0.00491246
4174,4174,6.389539,49.845261,0.00491246
4175,4175,6.389539,49.845261,0.00491246
4176,4176,6.389539,49.845261,0.00491246
4177,4177,6.389539,49.845261,0.00491246
4178,4178,6.389539,49.845261,0.00491246
4179,4179,6.389539,49.845261,0.00491246
4180,4180,6.366387,50.747069,0.00516997
4181,4181,10.488179,49.864623,0.00459236
4182,4182,6.345695,50.717116,0.00516997
4183,4183,6.345695,50.717116,0.00516997
4184,4184,6.345695,50.717116,0.00516997
4185,4185,6.345695,50.717116,0.00516997
4186,4186,6.345695,50.717116,0.00516997
4187,4187,6.345695,50.717116,0.00516997
4188,4188,6.345695,50.717116,0.00516997
4189,4189,6.345695,50.717116,0.00516997
4190,4190,6.345695,50.717116,0.00516997
4191,4191,7.257333,51.437,0.0042121
4192,4192,7.257333,51.437,0.0042121
4193,4193,7.257333,51.437,0.0042121
4194,4194,6.417944,50.70277,0.00538287
4195,4195,6.359274,50.266318,0.00469956
4196,4196,6.251196,50.095484,0.00476051
4197,4197,6.502341,50.624289,0.00538287
4198,4198,6.502341,50.624289,0.00538287
4199,4199,6.502341,50.624289,0.00538287
4200,4200,6.502341,50.624289,0.00538287
4201,4201,6.502341,50.624289,0.00538287
4202,4202,6.502341,50.624289,0.00538287
4203,4203,6.359265,50.266309,0.00469956
4204,4204,6.324636,50.779818,0.00516997
4205,4205,6.3220121,50.7576781,0.00516997
4206,4206,6.3220121,50.7576781,0.00516997
4207,4207,7.06,50.65,0.00538287
4208,4208,6.43618,50.55541,0.00538287
4209,4209,6.270098,50.70178,0.00516997
4210,4210,6.270098,50.70178,0.00516997
4211,4211,6.270098,50.70178,0.00516997
4212,4212,6.270098,50.70178,0.00516997
4213,4213,6.270098,50.70178,0.00516997
4214,4214,6.270098,50.70178,0.00516997
4215,4215,6.270098,50.70178,0.00516997
4216,4216,6.36698,50.23799,0.00469956
4217,4217,6.36698,50.23799,0.00469956
4218,4218,6.36698,50.23799,0.00469956
4219,4219,6.36698,50.23799,0.00469956
4220,4220,6.36698,50.23799,0.00469956
4221,4221,6.36698,50.23799,0.00469956
4222,4222,6.36698,50.23799,0.00469956
4223,4223,6.36698,50.23799,0.00469956
4224,4224,6.36698,50.23799,0.00469956
4225,4225,6.36698,50.23799,0.00469956
4226,4226,6.36698,50.23799,0.00469956
4227,4227,6.36698,50.23799,0.00469956
4228,4228,6.36698,50.23799,0.00469956
4229,4229,6.36698,50.23799,0.00469956
4230,4230,6.36698,50.23799,0.00469956
4231,4231,6.36698,50.23799,0.00469956
4232,4232,6.36698,50.23799,0.00469956
4233,4233,6.36698,50.23799,0.00469956
4234,4234,6.36698,50.23799,0.00469956
4235,4235,6.36698,50.23799,0.00469956
4236,4236,6.36698,50.23799,0.00469956
4237,4237,6.36698,50.23799,0.00469956
4238,4238,6.36698,50.23799,0.00469956
4239,4239,6.36698,50.23799,0.00469956
4240,4240,6.36698,50.23799,0.00469956
4241,4241,6.36698,50.23799,0.00469956
4242,4242,6.36698,50.23799,0.00469956
4243,4243,6.36698,50.23799,0.00469956
4244,4244,6.36698,50.23799,0.00469956
4245,4245,6.36698,50.23799,0.00469956
4246,4246,6.36698,50.23799,0.00469956
4247,4247,6.36698,50.23799,0.00469956
4248,4248,6.36698,50.23799,0.00469956
4249,4249,6.36698,50.23799,0.00469956
4250,4250,6.36698,50.23799,0.00469956
4251,4251,6.36698,50.23799,0.00469956
4252,4252,6.409683,50.6152,0.00538287
4253,4253,6.409683,50.6152,0.00538287
4254,4254,6.409683,50.6152,0.00538287
4255,4255,6.409683,50.6152,0.00538287
4256,4256,6.409683,50.6152,0.00538287
4257,4257,6.409683,50.6152,0.00538287
4258,4258,6.409683,50.6152,0.00538287
4259,4259,6.409683,50.6152,0.00538287
4260,4260,6.409683,50.6152,0.00538287
4261,4261,6.409683,50.6152,0.00538287
4262,4262,6.409683,50.6152,0.00538287
4263,4263,6.409683,50.6152,0.00538287
4264,4264,6.409683,50.6152,0.00538287
4265,4265,6.409683,50.6152,0.00538287
4266,4266,6.409683,50.6152,0.00538287
4267,4267,6.409683,50.6152,0.00538287
4268,4268,6.409683,50.6152,0.00538287
4269,4269,6.409683,50.6152,0.00538287
4270,4270,6.409683,50.6152,0.00538287
4271,4271,6.409683,50.6152,0.00538287
4272,4272,6.409683,50.6152,0.00538287
4273,4273,6.409683,50.6152,0.00538287
4274,4274,6.409683,50.6152,0.00538287
4275,4275,6.409683,50.6152,0.00538287
4276,4276,6.409683,50.6152,0.00538287
4277,4277,6.409683,50.6152,0.00538287
4278,4278,6.409683,50.6152,0.00538287
4279,4279,6.409683,50.6152,0.00538287
4280,4280,7.55198,51.66687,0.0042121
4281,4281,7.55198,51.66687,0.0042121
4282,4282,7.55198,51.66687,0.0042121
4283,4283,7.55198,51.66687,0.0042121
4284,4284,7.55198,51.66687,0.0042121
4285,4285,7.55198,51.66687,0.0042121
4286,4286,7.55198,51.66687,0.0042121
4287,4287,7.55198,51.66687,0.0042121
4288,4288,6.171786,50.676496,0.00516997
4289,4289,6.171786,50.676496,0.00516997
4290,4290,6.171786,50.676496,0.00516997
4291,4291,6.171786,50.676496,0.00516997
4292,4292,6.171786,50.676496,0.00516997
4293,4293,6.171786,50.676496,0.00516997
4294,4294,6.171786,50.676496,0.00516997
4295,4295,6.171786,50.676496,0.00516997
4296,4296,6.171786,50.676496,0.00516997
4297,4297,6.171786,50.676496,0.00516997
4298,4298,6.171786,50.676496,0.00516997
4299,4299,6.171786,50.676496,0.00516997
4300,4300,6.171786,50.676496,0.00516997
4301,4301,6.171786,50.676496,0.00516997
4302,4302,6.171786,50.676496,0.00516997
4303,4303,6.171786,50.676496,0.00516997
4304,4304,6.171786,50.676496,0.00516997
4305,4305,6.171786,50.676496,0.00516997
4306,4306,6.171786,50.676496,0.00516997
4307,4307,6.326625,49.849103,0.00491246
4308,4308,6.326625,49.849103,0.00491246
4309,4309,6.326625,49.849103,0.00491246
4310,4310,6.326625,49.849103,0.00491246
4311,4311,6.326625,49.849103,0.00491246
4312,4312,6.326625,49.849103,0.00491246
4313,4313,6.326625,49.849103,0.00491246
4314,4314,6.326625,49.849103,0.00491246
4315,4315,6.326625,49.849103,0.00491246
4316,4316,6.326625,49.849103,0.00491246
4317,4317,6.326625,49.849103,0.00491246
4318,4318,6.326625,49.849103,0.00491246
4319,4319,6.326625,49.849103,0.00491246
4320,4320,6.326625,49.849103,0.00491246
4321,4321,6.326625,49.849103,0.00491246
4322,4322,6.326625,49.849103,0.00491246
4323,4323,6.326625,49.849103,0.00491246
4324,4324,6.326625,49.849103,0.00491246
4325,4325,6.326625,49.849103,0.00491246
4326,4326,6.326625,49.849103,0.00491246
4327,4327,6.326625,49.849103,0.00491246
4328,4328,6.326625,49.849103,0.00491246
4329,4329,6.326625,49.849103,0.00491246
4330,4330,6.326625,49.849103,0.00491246
4331,4331,6.326625,49.849103,0.00491246
4332,4332,6.326625,49.849103,0.00491246
4333,4333,6.326625,49.849103,0.00491246
4334,4334,6.326625,49.849103,0.00491246
4335,4335,6.326625,49.849103,0.00491246
4336,4336,6.326625,49.849103,0.00491246
4337,4337,6.326625,49.849103,0.00491246
4338,4338,6.326625,49.849103,0.00491246
4339,4339,6.326625,49.849103,0.00491246
4340,4340,6.326625,49.849103,0.00491246
4341,4341,6.326625,49.849103,0.00491246
4342,4342,6.326625,49.849103,0.00491246
4343,4343,6.326625,49.849103,0.00491246
4344,4344,6.326625,49.849103,0.00491246
4345,4345,6.326625,49.849103,0.00491246
4346,4346,6.326625,49.849103,0.00491246
4347,4347,6.326625,49.849103,0.00491246
4348,4348,6.326625,49.849103,0.00491246
4349,4349,6.326625,49.849103,0.00491246
4350,4350,6.326625,49.849103,0.00491246
4351,4351,6.326625,49.849103,0.00491246
4352,4352,6.326625,49.849103,0.00491246
4353,4353,6.326625,49.849103,0.00491246
4354,4354,6.326625,49.849103,0.00491246
4355,4355,6.326625,49.849103,0.00491246
4356,4356,6.326625,49.849103,0.00491246
4357,4357,6.326625,49.849103,0.00491246
4358,4358,6.321338,50.756932,0.00516997
4359,4359,6.321338,50.756932,0.00516997
4360,4360,6.321338,50.756932,0.00516997
4361,4361,6.321338,50.756932,0.00516997
4362,4362,6.321338,50.756932,0.00516997
4363,4363,6.321338,50.756932,0.00516997
4364,4364,6.321338,50.756932,0.00516997
4365,4365,6.321338,50.756932,0.00516997
4366,4366,6.321338,50.756932,0.00516997
4367,4367,6.321338,50.756932,0.00516997
4368,4368,6.321338,50.756932,0.00516997
4369,4369,6.321338,50.756932,0.00516997
4370,4370,6.321338,50.756932,0.00516997
4371,4371,6.321338,50.756932,0.00516997
4372,4372,6.321338,50.756932,0.00516997
4373,4373,6.321338,50.756932,0.00516997
4374,4374,6.321338,50.756932,0.00516997
4375,4375,6.359261,50.266305,0.00469956
4376,4376,6.858843,51.32174,0.0042121
4377,4377,6.270098,50.70178,0.00516997
4378,4378,6.270098,50.70178,0.00516997
4379,4379,6.270098,50.70178,0.00516997
4380,4380,6.270098,50.70178,0.00516997
4381,4381,6.270098,50.70178,0.00516997
4382,4382,6.270098,50.70178,0.00516997
4383,4383,6.270098,50.70178,0.00516997
4384,4384,6.270098,50.70178,0.00516997
4385,4385,6.270098,50.70178,0.00516997
4386,4386,6.270098,50.70178,0.00516997
4387,4387,6.270098,50.70178,0.00516997
4388,4388,6.270098,50.70178,0.00516997
4389,4389,6.323306,50.726667,0.00516997
4390,4390,6.930562,51.41865,0.0042121
4391,4391,6.930562,51.41865,0.0042121
4392,4392,6.930562,51.41865,0.0042121
4393,4393,6.930562,51.41865,0.0042121
4394,4394,6.930562,51.41865,0.0042121
4395,4395,6.930562,51.41865,0.0042121
4396,4396,7.250944,51.418056,0.0042121
4397,4397,7.250944,51.418056,0.0042121
4398,4398,6.448138,49.856404,0.00491246
4399,4399,6.560344,50.342486,0.00469956
4400,4400,6.560344,50.342486,0.00469956
4401,4401,6.560344,50.342486,0.00469956
4402,4402,6.560344,50.342486,0.00469956
4403,4403,6.560344,50.342486,0.00469956
4404,4404,6.560344,50.342486,0.00469956
4405,4405,6.560344,50.342486,0.00469956
4406,4406,6.560344,50.342486,0.00469956
4407,4407,6.560344,50.342486,0.00469956
4408,4408,6.560344,50.342486,0.00469956
4409,4409,6.359247,50.266291,0.00469956
4410,4410,6.122293,50.86491,0.00516997
4411,4411,6.122293,50.86491,0.00516997
4412,4412,6.122293,50.86491,0.00516997
4413,4413,6.122293,50.86491,0.00516997
4414,4414,6.122293,50.86491,0.00516997
4415,4415,6.122293,50.86491,0.00516997
4416,4416,6.122293,50.86491,0.00516997
4417,4417,6.122293,50.86491,0.00516997
4418,4418,6.122293,50.86491,0.00516997
4419,4419,6.122293,50.86491,0.00516997
4420,4420,6.122293,50.86491,0.00516997
4421,4421,6.122293,50.86491,0.00516997
4422,4422,6.122293,50.86491,0.00516997
4423,4423,6.122293,50.86491,0.00516997
4424,4424,6.122293,50.86491,0.00516997
4425,4425,6.122293,50.86491,0.00516997
4426,4426,6.122293,50.86491,0.00516997
4427,4427,6.3220121,50.7576781,0.00516997
4428,4428,6.3220121,50.7576781,0.00516997
4429,4429,6.3220121,50.7576781,0.00516997
4430,4430,6.3220121,50.7576781,0.00516997
4431,4431,7.250944,51.418056,0.0042121
4432,4432,7.250944,51.418056,0.0042121
4433,4433,7.250944,51.418056,0.0042121
4434,4434,6.611662,49.763169,0.00497341
4435,4435,6.611662,49.763169,0.00497341
4436,4436,6.611662,49.763169,0.00497341
4437,4437,6.359259,50.266303,0.00469956
4438,4438,6.298801,50.528889,0.00516997
4439,4439,6.298801,50.528889,0.00516997
4440,4440,6.298801,50.528889,0.00516997
4441,4441,6.298801,50.528889,0.00516997
4442,4442,7.033296,51.423306,0.0042121
4443,4443,7.033296,51.423306,0.0042121
4444,4444,7.033296,51.423306,0.0042121
4445,4445,7.033296,51.423306,0.0042121
4446,4446,7.033296,51.423306,0.0042121
4447,4447,7.033296,51.423306,0.0042121
4448,4448,7.033296,51.423306,0.0042121
4449,4449,7.033296,51.423306,0.0042121
4450,4450,7.033296,51.423306,0.0042121
4451,4451,7.033296,51.423306,0.0042121
4452,4452,7.033296,51.423306,0.0042121
4453,4453,7.033296,51.423306,0.0042121
4454,4454,7.033296,51.423306,0.0042121
4455,4455,7.033296,51.423306,0.0042121
4456,4456,7.033296,51.423306,0.0042121
4457,4457,7.033296,51.423306,0.0042121
4458,4458,7.033296,51.423306,0.0042121
4459,4459,7.033296,51.423306,0.0042121
4460,4460,7.033296,51.423306,0.0042121
4461,4461,7.033296,51.423306,0.0042121
4462,4462,7.033296,51.423306,0.0042121
4463,4463,7.033296,51.423306,0.0042121
4464,4464,7.033296,51.423306,0.0042121
4465,4465,7.033296,51.423306,0.0042121
4466,4466,7.033296,51.423306,0.0042121
4467,4467,7.033296,51.423306,0.0042121
4468,4468,7.033296,51.423306,0.0042121
4469,4469,7.033296,51.423306,0.0042121
4470,4470,7.033296,51.423306,0.0042121
4471,4471,7.033296,51.423306,0.0042121
4472,4472,7.033296,51.423306,0.0042121
4473,4473,7.033296,51.423306,0.0042121
4474,4474,7.033296,51.423306,0.0042121
4475,4475,7.033296,51.423306,0.0042121
4476,4476,7.033296,51.423306,0.0042121
4477,4477,7.033296,51.423306,0.0042121
4478,4478,7.033296,51.423306,0.0042121
4479,4479,7.033296,51.423306,0.0042121
4480,4480,7.033296,51.423306,0.0042121
4481,4481,7.033296,51.423306,0.0042121
4482,4482,7.033296,51.423306,0.0042121
4483,4483,7.033296,51.423306,0.0042121
4484,4484,7.033296,51.423306,0.0042121
4485,4485,7.033296,51.423306,0.0042121
4486,4486,7.033296,51.423306,0.0042121
4487,4487,7.033296,51.423306,0.0042121
4488,4488,7.033296,51.423306,0.0042121
4489,4489,7.033296,51.423306,0.0042121
4490,4490,7.033296,51.423306,0.0042121
4491,4491,6.562701,51.384235,0.004425
4492,4492,6.562701,51.384235,0.004425
4493,4493,6.562701,51.384235,0.004425
4494,4494,6.562701,51.384235,0.004425
4495,4495,6.562701,51.384235,0.004425
4496,4496,6.562701,51.384235,0.004425
4497,4497,6.562701,51.384235,0.004425
4498,4498,6.562701,51.384235,0.004425
4499,4499,6.562701,51.384235,0.004425
4500,4500,6.562701,51.384235,0.004425
4501,4501,6.562701,51.384235,0.004425
4502,4502,6.562701,51.384235,0.004425
4503,4503,6.562701,51.384235,0.004425
4504,4504,6.562701,51.384235,0.004425
